btc_start_date,price_open,price_high,price_low,price_close,volume_traded,trades_count
2021-01-20T00:00:00.0000000Z,35925.5,36396.7,33374.0,35511.8,9115.48816095,60130
2021-01-21T00:00:00.0000000Z,35511.8,35614.1,30056.1,30832.6,19513.43295565,98244
2021-01-22T00:00:00.0000000Z,30832.5,33850.0,28800.0,33000.0,15250.42260843,83999
2021-01-23T00:00:00.0000000Z,33000.1,33496.4,31350.0,32100.5,6099.11396014,37730
2021-01-24T00:00:00.0000000Z,32101.1,33088.2,30950.0,32292.0,4828.26804529,31140
2021-01-25T00:00:00.0000000Z,32297.8,34872.7,31908.7,32274.4,9134.64199835,56235
2021-01-26T00:00:00.0000000Z,32266.9,32932.8,30816.2,32501.0,8854.20510657,48887
2021-01-27T00:00:00.0000000Z,32509.2,32579.0,29255.0,30424.2,11211.69689689,67205
2021-01-28T00:00:00.0000000Z,30422.6,33872.1,29900.0,33430.4,8816.39832636,59398
2021-01-29T00:00:00.0000000Z,33430.5,38621.0,32000.0,34261.7,20784.44273084,134694
2021-01-30T00:00:00.0000000Z,34266.3,34902.0,32865.2,34296.5,5216.68474335,45349
2021-01-31T00:00:00.0000000Z,34297.4,34373.2,32200.0,33122.0,4625.29985591,37994
2021-02-01T00:00:00.0000000Z,33121.8,34700.0,32325.3,33533.9,5477.65375934,43955
2021-02-02T00:00:00.0000000Z,33534.1,36000.0,33462.1,35500.0,6824.92642722,47158
2021-02-03T00:00:00.0000000Z,35500.0,37676.0,35394.8,37670.9,7009.89619011,50988
2021-02-04T00:00:00.0000000Z,37676.0,38735.1,36202.0,36979.0,7172.51303209,60615
2021-02-05T00:00:00.0000000Z,36975.8,38340.0,36582.9,38296.7,4809.54280306,41228
2021-02-06T00:00:00.0000000Z,38311.7,40986.0,38221.4,39257.0,9126.76729633,70130
2021-02-07T00:00:00.0000000Z,39257.0,39704.4,37410.5,38874.9,5135.54003709,51100
2021-02-08T00:00:00.0000000Z,38867.1,46727.2,38075.0,46425.8,13678.90387894,109435
2021-02-09T00:00:00.0000000Z,46425.7,48222.0,45050.0,46502.8,10574.2177171,96779
2021-02-10T00:00:00.0000000Z,46504.5,47340.0,43734.8,44847.5,6451.55893098,70018
2021-02-11T00:00:00.0000000Z,44839.5,48703.6,44046.2,47962.8,7962.97492388,75748
2021-02-12T00:00:00.0000000Z,47979.9,48925.0,46263.0,47470.4,5332.29630267,61266
2021-02-13T00:00:00.0000000Z,47438.2,48224.1,46285.0,47199.9,2631.80889729,39366
2021-02-14T00:00:00.0000000Z,47199.9,49700.0,47038.7,48649.7,3553.11213783,50594
2021-02-15T00:00:00.0000000Z,48655.4,49043.3,45710.5,47937.1,5337.99924266,61326
2021-02-16T00:00:00.0000000Z,47937.1,50599.9,47040.1,49218.7,6175.520692,63913
2021-02-17T00:00:00.0000000Z,49185.6,52779.6,48967.4,52130.0,7320.83417741,67554
2021-02-18T00:00:00.0000000Z,52130.0,52555.1,50904.2,51600.9,4118.2056143,45711
2021-02-19T00:00:00.0000000Z,51590.5,56349.9,50683.4,55926.9,8055.79248517,75390
2021-02-20T00:00:00.0000000Z,55926.5,57500.0,53961.9,55938.7,5836.82761101,68439
2021-02-21T00:00:00.0000000Z,55931.5,58339.0,55490.5,57478.3,3727.83573597,45876
2021-02-22T00:00:00.0000000Z,57475.9,57567.6,45002.0,54154.8,12299.53770482,125363
2021-02-23T00:00:00.0000000Z,54128.0,54200.0,45000.0,48899.8,17080.21248951,157669
2021-02-24T00:00:00.0000000Z,48899.6,51442.5,47015.7,49727.7,8110.2127253,75092
2021-02-25T00:00:00.0000000Z,49726.1,52071.9,46702.0,47061.5,7523.62785681,69227
2021-02-26T00:00:00.0000000Z,47072.1,48449.0,44120.3,46314.5,10050.93808767,82935
2021-02-27T00:00:00.0000000Z,46307.2,48350.0,45022.9,46170.2,4231.29423054,43627
2021-02-28T00:00:00.0000000Z,46163.9,46706.2,43020.0,45245.4,6742.63748228,57085
2021-03-01T00:00:00.0000000Z,45234.7,49818.1,45046.8,49620.7,7070.92019864,61654
2021-03-02T00:00:00.0000000Z,49615.3,50225.8,47050.2,48486.2,5796.81965376,54802
2021-03-03T00:00:00.0000000Z,48495.9,52600.0,48160.0,50400.0,6719.63389952,64491
2021-03-04T00:00:00.0000000Z,50400.0,51820.4,47500.0,48330.0,7225.95958693,69340
2021-03-05T00:00:00.0000000Z,48330.0,49539.3,46312.0,48734.7,7480.61250585,66324
2021-03-06T00:00:00.0000000Z,48767.4,49232.2,47111.9,48899.9,3104.70756826,32986
2021-03-07T00:00:00.0000000Z,48906.0,51470.2,48905.9,50962.3,4519.00601948,44562
2021-03-08T00:00:00.0000000Z,50971.3,52432.9,49368.0,52375.0,4669.97221169,49052
2021-03-09T00:00:00.0000000Z,52383.0,54929.0,51875.0,54929.0,5890.74122889,59579
2021-03-10T00:00:00.0000000Z,54922.7,57378.0,53051.0,55851.0,8091.88400907,75687
2021-03-11T00:00:00.0000000Z,55859.9,58150.1,54286.3,57809.9,6110.04350087,64832
2021-03-12T00:00:00.0000000Z,57807.0,58069.5,55040.2,57234.0,4971.61727497,55078
2021-03-13T00:00:00.0000000Z,57238.9,61724.6,56073.2,61174.9,7238.73426663,83663
2021-03-14T00:00:00.0000000Z,61174.9,61639.2,59001.0,59001.1,3394.47205511,46298
2021-03-15T00:00:00.0000000Z,59001.0,60580.0,54593.8,55600.0,6721.10373802,74412
2021-03-16T00:00:00.0000000Z,55627.6,56891.1,52500.0,56891.1,6380.46450519,72090
2021-03-17T00:00:00.0000000Z,56891.1,58951.0,53752.0,58933.0,6379.42772371,67645
2021-03-18T00:00:00.0000000Z,58940.5,60000.0,57007.0,57640.9,5831.85791094,61374
2021-03-19T00:00:00.0000000Z,57640.0,59461.5,56243.1,58101.8,3859.35865644,46152
2021-03-20T00:00:00.0000000Z,58085.0,59880.0,57545.2,58091.6,3369.76250794,44063
2021-03-21T00:00:00.0000000Z,58080.5,58835.6,55536.5,57378.4,3911.9773463,46752
2021-03-22T00:00:00.0000000Z,57368.8,58403.2,53775.0,54095.1,6156.26345649,63377
2021-03-23T00:00:00.0000000Z,54098.2,55814.9,53011.0,54351.3,4979.25100765,53492
2021-03-24T00:00:00.0000000Z,54341.2,57200.0,51641.8,52293.8,7857.21438182,76513
2021-03-25T00:00:00.0000000Z,52280.4,53219.9,50436.3,51314.9,6482.78493088,68957
2021-03-26T00:00:00.0000000Z,51318.2,55107.0,51239.1,55062.2,4954.12112589,51781
2021-03-27T00:00:00.0000000Z,55062.1,56668.0,54000.0,55852.4,3965.73619513,44294
2021-03-28T00:00:00.0000000Z,55852.5,56550.0,54690.9,55782.0,3562.54681255,36043
2021-03-29T00:00:00.0000000Z,55782.3,58619.7,54919.0,57624.2,5884.89160022,55034
2021-03-30T00:00:00.0000000Z,57627.5,59380.0,57055.0,58781.0,3941.68729389,41966
2021-03-31T00:00:00.0000000Z,58781.1,59800.0,56813.8,58786.2,5451.56829086,57840
2021-04-01T00:00:00.0000000Z,58780.4,59474.6,57917.1,58732.9,2449.85913479,37982
2021-04-02T00:00:00.0000000Z,58732.9,60025.0,58500.0,59020.7,4199.50728875,56365
2021-04-03T00:00:00.0000000Z,59020.7,59867.1,56955.0,57099.0,3552.82088064,45724
2021-04-04T00:00:00.0000000Z,57099.0,58495.6,56468.4,58195.0,2188.9765912,34460
2021-04-05T00:00:00.0000000Z,58195.1,59278.1,56820.0,59120.0,3422.70382389,49003
2021-04-06T00:00:00.0000000Z,59120.0,59462.8,57377.1,58017.1,2654.78229472,41182
2021-04-07T00:00:00.0000000Z,58017.2,58652.1,55460.0,55928.5,5047.935459,66952
2021-04-08T00:00:00.0000000Z,55936.6,58159.1,55728.0,58036.9,2513.62946857,36450
2021-04-09T00:00:00.0000000Z,58037.0,58890.4,57538.3,58110.0,3075.27953005,35826
2021-04-10T00:00:00.0000000Z,58110.0,59131.7,57882.0,58981.1,803.15830438,8292
2021-04-11T00:00:00.0000000Z,59760.9,60652.6,59178.7,59956.0,2616.04617267,31690
2021-04-12T00:00:00.0000000Z,59967.9,61200.0,59420.0,59900.0,3503.27401783,46037
2021-04-13T00:00:00.0000000Z,59823.7,63882.5,59781.2,63587.2,6335.60621418,71612
2021-04-14T00:00:00.0000000Z,63581.0,64900.0,61315.0,62969.0,6028.09926266,76171
2021-04-15T00:00:00.0000000Z,62963.0,63830.0,62050.0,63435.8,2622.25492343,43542
2021-04-16T00:00:00.0000000Z,63243.1,63593.1,60100.0,61455.0,5829.18413328,93198
2021-04-17T00:00:00.0000000Z,61455.1,62636.4,59702.4,60085.2,3141.81775841,56735
2021-04-19T00:00:00.0000000Z,56227.5,57594.7,54228.9,56438.9,6052.763771,69071
2021-04-20T00:00:00.0000000Z,55720.0,56431.9,53388.3,56071.3,5255.22525057,51600
2021-04-21T00:00:00.0000000Z,56500.0,56805.5,53600.0,53815.2,4700.09575046,52784
2021-04-22T00:00:00.0000000Z,53815.3,55459.4,50500.0,51730.0,10144.16751062,99499
2021-04-23T00:00:00.0000000Z,51709.3,52124.4,47549.3,49679.3,7693.85465755,81351
2021-04-24T00:00:00.0000000Z,51178.6,51200.0,48746.4,50252.1,2908.18859906,32020
2021-04-25T00:00:00.0000000Z,50085.7,50580.4,47000.0,49106.5,5239.28585713,51633
2021-04-26T00:00:00.0000000Z,49112.6,54419.5,48828.6,54051.9,6729.25517904,73193
2021-04-27T00:00:00.0000000Z,53971.0,55500.0,53333.4,55078.7,3266.17426397,45115
2021-04-28T00:00:00.0000000Z,55077.4,56500.0,53868.4,54899.3,3682.86865659,48016
2021-04-29T00:00:00.0000000Z,54886.1,55246.3,52390.2,53579.6,4519.04214142,44024
2021-04-30T00:00:00.0000000Z,53579.7,57987.8,53071.6,57780.0,4811.5608688,51554
2021-05-01T00:00:00.0000000Z,57780.3,58525.5,57070.0,57859.2,2679.72883564,39961
2021-05-02T00:00:00.0000000Z,57859.0,57959.5,56101.0,56618.5,2370.61993748,33904
2021-05-03T00:00:00.0000000Z,56618.6,58981.4,56505.0,57193.5,3955.04496126,54473
2021-05-04T00:00:00.0000000Z,57193.4,57214.4,53100.1,53239.4,6098.15387969,73783
2021-05-05T00:00:00.0000000Z,53201.1,57999.8,53000.0,57497.1,5002.37865797,63500
2021-05-06T00:00:00.0000000Z,57507.4,58420.2,55309.0,56421.1,3751.51755964,52620
2021-05-07T00:00:00.0000000Z,56421.0,58700.0,55320.0,57383.0,4492.81138726,63620
2021-05-08T00:00:00.0000000Z,57388.0,59521.4,57000.0,58953.8,4312.40923192,54363
2021-05-09T00:00:00.0000000Z,58951.5,59264.0,56326.0,58293.1,4279.90854407,53039
2021-05-10T00:00:00.0000000Z,58320.5,59598.8,53470.0,55888.1,6545.34197976,76268
2021-05-11T00:00:00.0000000Z,55887.6,56949.9,54538.5,56747.5,3816.34383723,46918
2021-05-12T00:00:00.0000000Z,56754.7,57983.6,48605.0,49502.7,8462.6840615,86333
2021-05-13T00:00:00.0000000Z,49502.7,51412.4,45000.0,49675.2,13357.73219985,126338
2021-05-14T00:00:00.0000000Z,49675.2,51540.0,48886.0,49899.0,5361.72008045,66441
2021-05-15T00:00:00.0000000Z,49899.0,50827.3,46600.0,46771.1,5648.94648248,58806
2021-05-16T00:00:00.0000000Z,46761.0,49828.8,43824.3,46482.4,8209.37403157,79473
2021-05-17T00:00:00.0000000Z,46474.7,46648.5,42111.2,43551.8,11237.59619519,98445
2021-05-18T00:00:00.0000000Z,43551.9,45823.4,42297.9,42895.2,7804.85576005,71652
2021-05-19T00:00:00.0000000Z,42898.4,43562.0,29800.0,36742.3,32642.10346114,237929
2021-05-20T00:00:00.0000000Z,36765.2,42559.8,35000.0,40614.6,14149.30379285,126283
2021-05-21T00:00:00.0000000Z,40609.6,42270.6,33533.9,37331.7,16972.36706646,131688
2021-05-22T00:00:00.0000000Z,37329.1,38841.7,35250.2,37468.3,9057.82710673,65409
2021-05-23T00:00:00.0000000Z,37474.8,38269.7,31078.7,34718.8,14618.3133376,114243
2021-05-24T00:00:00.0000000Z,34718.8,39989.9,34420.8,38833.8,10971.27485969,80438
2021-05-25T00:00:00.0000000Z,38843.0,39841.8,36500.0,38388.1,9222.80894491,72742
2021-05-26T00:00:00.0000000Z,38373.3,40893.6,37828.7,39283.9,9209.73542268,60396
2021-05-27T00:00:00.0000000Z,39290.0,40398.0,37230.0,38516.4,5888.22636429,48215
2021-05-28T00:00:00.0000000Z,38537.1,38872.0,34719.0,35683.9,8986.04610819,64832
2021-05-29T00:00:00.0000000Z,35683.8,37300.0,33652.8,34616.6,5789.3953518,49440
2021-05-30T00:00:00.0000000Z,34631.9,36491.0,33423.2,35673.8,4248.079045,34169
2021-05-31T00:00:00.0000000Z,35667.9,37512.8,34200.0,37303.8,6080.4122636,41236
2021-06-01T00:00:00.0000000Z,37273.1,37934.3,35748.0,36676.3,5703.03218535,42890
2021-06-02T00:00:00.0000000Z,36676.4,38209.2,35929.2,37565.3,6247.40572606,43053
2021-06-03T00:00:00.0000000Z,37565.3,39471.0,37159.1,39196.6,5223.96791128,36731
2021-06-04T00:00:00.0000000Z,39212.3,39249.8,35576.7,36847.7,4991.5174428,46978
2021-06-05T00:00:00.0000000Z,36857.6,37935.8,34825.9,35534.6,5515.02826356,39721
2021-06-06T00:00:00.0000000Z,35532.2,36479.5,35251.1,35789.0,3158.58847436,23541
2021-06-07T00:00:00.0000000Z,35783.2,36796.3,33334.3,33587.6,6165.10856841,42606
2021-06-08T00:00:00.0000000Z,33578.6,34059.4,31017.4,33420.0,10538.8157375,72796
2021-06-09T00:00:00.0000000Z,33409.7,37500.0,32420.4,37396.4,9355.72285794,65833
2021-06-10T00:00:00.0000000Z,37398.9,38399.0,35803.7,36678.4,7720.30745035,56115
2021-06-11T00:00:00.0000000Z,36684.5,37654.3,35952.7,37322.2,5221.04154648,38016
2021-06-12T00:00:00.0000000Z,37322.2,37449.5,34680.0,35544.9,5765.37416875,41827
2021-06-13T00:00:00.0000000Z,35544.9,39409.4,34801.0,39034.6,6771.22790455,48643
2021-06-14T00:00:00.0000000Z,39035.7,41068.9,38734.1,40530.8,9315.18691517,65498
2021-06-15T00:00:00.0000000Z,40529.1,41341.8,39461.1,40166.6,6294.05124362,48005
2021-06-16T00:00:00.0000000Z,40167.3,40493.0,38120.0,38337.1,6488.17128546,49810
2021-06-17T00:00:00.0000000Z,38337.1,39561.4,37405.0,38078.2,6003.20704609,47837
2021-06-18T00:00:00.0000000Z,38078.2,38193.1,35126.0,35824.0,6558.4688904,48363
2021-06-19T00:00:00.0000000Z,35824.0,36450.0,34901.0,35490.5,4485.07665571,39726
2021-06-20T00:00:00.0000000Z,35484.2,36112.2,33370.0,35595.0,6286.3064383,46003
2021-06-21T00:00:00.0000000Z,35595.7,35750.8,31260.0,31655.2,11387.67917235,81594
2021-06-22T00:00:00.0000000Z,31620.6,33290.0,28816.6,32516.2,16086.00605507,91720
2021-06-23T00:00:00.0000000Z,32516.5,34879.4,32402.3,33683.3,6290.89456843,44943
2021-06-24T00:00:00.0000000Z,33685.8,35311.2,32333.0,34666.6,4823.6112407,34441
2021-06-25T00:00:00.0000000Z,34669.6,35509.1,31278.3,31583.7,6436.05112569,47398
2021-06-26T00:00:00.0000000Z,31577.3,32691.1,30179.0,32277.0,5145.10214893,37488
2021-06-27T00:00:00.0000000Z,32275.9,34700.0,32025.0,34675.3,4214.10806148,31154
2021-06-28T00:00:00.0000000Z,34700.0,35288.1,33872.6,34472.0,3680.10739483,30302
2021-06-29T00:00:00.0000000Z,34475.9,36643.2,34268.0,35903.3,4467.51532235,33591
2021-06-30T00:00:00.0000000Z,35876.6,36090.7,34066.0,35046.2,5223.90102591,36260
2021-07-01T00:00:00.0000000Z,35070.4,35070.4,32717.2,33532.4,4023.92081564,29164
2021-07-02T00:00:00.0000000Z,33513.6,34000.0,32721.4,33802.9,2762.39222808,25521
2021-07-03T00:00:00.0000000Z,33802.8,34930.0,33348.9,34685.4,2772.04111332,19648
2021-07-04T00:00:00.0000000Z,34685.3,35948.9,34381.1,35305.0,1575.70322889,15682
2021-07-05T00:00:00.0000000Z,35305.1,35305.1,33080.3,33697.6,3947.92736985,29133
2021-07-06T00:00:00.0000000Z,33700.1,35113.4,33555.0,34235.0,2949.3821625,28495
2021-07-07T00:00:00.0000000Z,34215.4,35065.4,33825.5,33885.1,3122.54275335,21952
2021-07-08T00:00:00.0000000Z,33885.1,33946.8,32112.6,32882.2,5379.87658215,32490
2021-07-09T00:00:00.0000000Z,32878.4,34088.0,32273.3,33791.0,2699.30888779,22056
2021-07-10T00:00:00.0000000Z,33820.7,34252.8,32968.2,33522.2,2916.1599983,18274
2021-07-11T00:00:00.0000000Z,33516.5,34612.1,33335.1,34246.9,1476.82314333,13067
2021-07-12T00:00:00.0000000Z,34246.9,34665.7,32678.0,33107.3,2411.81951801,21343
