eth_start_date,price_open,price_high,price_low,price_close,volume_traded,trades_count
2021-07-18T00:00:00.0000000Z,1898.77,1993.0,1879.8,1892.04,34074.94875033,18894
2021-07-19T00:00:00.0000000Z,1891.67,1918.52,1802.88,1817.31,56131.88993113,22874
2021-07-20T00:00:00.0000000Z,1817.31,1838.65,1717.92,1785.01,95628.58894535,34372
2021-07-21T00:00:00.0000000Z,1785.35,2031.99,1755.03,1995.0,82066.50092764,36219
2021-07-22T00:00:00.0000000Z,1995.0,2045.24,1945.61,2018.2,41886.08582784,23120
2021-07-23T00:00:00.0000000Z,2054.0,2130.0,1997.57,2124.03,28796.00189428,19900
2021-07-24T00:00:00.0000000Z,2124.82,2199.0,2107.66,2187.0,40409.50450245,22292
2021-07-25T00:00:00.0000000Z,2187.0,2197.28,2108.07,2192.33,24942.1563848,18103
2021-07-26T00:00:00.0000000Z,2191.81,2429.81,2174.38,2229.46,94672.96829067,52214
2021-07-27T00:00:00.0000000Z,2228.46,2318.86,2152.0,2301.73,55647.13125389,33469
2021-07-28T00:00:00.0000000Z,2301.73,2344.97,2245.01,2300.1,44623.92049969,28208
2021-07-29T00:00:00.0000000Z,2300.11,2401.78,2265.22,2381.58,32646.55029184,20652
2021-07-30T00:00:00.0000000Z,2381.95,2470.27,2318.01,2463.82,48801.77297607,30300
2021-07-31T00:00:00.0000000Z,2462.75,2552.37,2421.86,2530.53,33361.12719458,22221
2021-08-01T00:00:00.0000000Z,2532.73,2698.47,2515.35,2557.45,70557.16865172,38406
2021-08-02T00:00:00.0000000Z,2557.46,2665.94,2508.48,2609.6,41724.94445741,27821
2021-08-03T00:00:00.0000000Z,2609.61,2632.19,2446.0,2507.34,49341.52696093,34503
2021-08-04T00:00:00.0000000Z,2507.35,2770.0,2460.32,2724.91,63780.94052773,36855
2021-08-05T00:00:00.0000000Z,2727.1,2842.85,2531.72,2828.88,90313.97179533,49303
2021-08-06T00:00:00.0000000Z,2829.42,2948.79,2720.01,2892.33,75646.56102369,35739
2021-08-07T00:00:00.0000000Z,2892.33,3175.0,2866.39,3162.58,85963.10644263,55311
2021-08-08T00:00:00.0000000Z,3163.0,3190.0,2950.2,3012.95,62037.53085164,42945
2021-08-09T00:00:00.0000000Z,3013.02,3188.0,2894.01,3164.5,93126.60421421,51993
2021-08-10T00:00:00.0000000Z,3164.5,3233.82,3053.0,3141.69,68083.12201486,44355
2021-08-11T00:00:00.0000000Z,3143.59,3275.0,3121.89,3164.5,49877.4767627,34312
2021-08-12T00:00:00.0000000Z,3160.12,3238.91,2982.3,3048.8,59897.02999496,39965
2021-08-13T00:00:00.0000000Z,3048.33,3328.77,3037.03,3324.02,52216.92256027,35880
2021-08-14T00:00:00.0000000Z,3324.11,3332.51,3204.71,3266.38,28913.57954398,25742
2021-08-15T00:00:00.0000000Z,3266.39,3325.0,3115.95,3311.34,35105.02395399,26996
2021-08-16T00:00:00.0000000Z,3311.04,3335.0,3137.01,3147.34,52528.70018557,36300
2021-08-17T00:00:00.0000000Z,3147.65,3292.1,2995.0,3011.71,54077.40485282,36481
2021-08-18T00:00:00.0000000Z,3011.71,3128.29,2952.12,3014.36,42429.83832207,29869
2021-08-19T00:00:00.0000000Z,3014.61,3189.49,2961.41,3184.67,30748.28842447,23834
2021-08-20T00:00:00.0000000Z,3184.66,3300.0,3178.49,3286.67,37076.18935161,25532
2021-08-21T00:00:00.0000000Z,3286.66,3310.0,3210.21,3226.33,29906.73323586,20177
2021-08-22T00:00:00.0000000Z,3226.51,3274.71,3131.0,3240.9,19105.96526558,16308
2021-08-23T00:00:00.0000000Z,3241.16,3381.47,3234.59,3322.69,54892.60036676,31982
2021-08-24T00:00:00.0000000Z,3323.08,3360.0,3150.0,3173.55,36608.57625294,27008
2021-08-25T00:00:00.0000000Z,3171.06,3250.0,3077.1,3228.54,40637.2856418,25846
2021-08-26T00:00:00.0000000Z,3228.54,3251.71,3056.25,3092.74,26170.96793466,21326
2021-08-27T00:00:00.0000000Z,3092.74,3282.08,3064.0,3275.92,27793.44716983,20130
2021-08-28T00:00:00.0000000Z,3276.81,3286.58,3212.13,3247.71,12014.5530372,9740
2021-08-29T00:00:00.0000000Z,3247.67,3287.0,3155.0,3225.21,25383.71415358,14865
2021-08-30T00:00:00.0000000Z,3225.22,3349.63,3143.28,3229.03,40632.59046645,26204
2021-08-31T00:00:00.0000000Z,3229.46,3474.99,3190.95,3431.05,52389.55839998,36873
2021-09-01T00:00:00.0000000Z,3430.08,3841.69,3383.95,3829.08,61732.05550948,40840
2021-09-02T00:00:00.0000000Z,3828.59,3839.02,3724.77,3787.22,30102.91036237,23011
2021-09-03T00:00:00.0000000Z,3786.37,4027.89,3713.0,3938.28,50655.45983155,38866
2021-09-04T00:00:00.0000000Z,3940.2,3970.78,3833.06,3887.32,22589.66420978,20481
2021-09-05T00:00:00.0000000Z,3888.45,3981.2,3835.21,3954.01,11508.83422428,16200
2021-09-06T00:00:00.0000000Z,3954.01,3969.9,3869.25,3928.66,15282.02018867,17922
2021-09-07T00:00:00.0000000Z,3928.67,3946.99,2900.0,3432.33,111196.06914263,79494
2021-09-08T00:00:00.0000000Z,3432.99,3561.71,3218.21,3500.0,58306.38887888,40506
2021-09-09T00:00:00.0000000Z,3499.98,3571.91,3393.86,3423.99,50511.79091396,38328
2021-09-10T00:00:00.0000000Z,3424.0,3514.24,3148.32,3206.93,61337.91787734,39604
2021-09-11T00:00:00.0000000Z,3209.21,3349.0,3202.59,3265.83,16883.20926292,20388
2021-09-12T00:00:00.0000000Z,3265.83,3471.24,3232.68,3408.02,28681.94272467,23690
2021-09-13T00:00:00.0000000Z,3406.01,3430.95,3115.0,3285.01,53041.30158907,36616
2021-09-14T00:00:00.0000000Z,3285.01,3436.67,3271.17,3435.07,30100.34520103,23355
2021-09-15T00:00:00.0000000Z,3436.1,3618.36,3361.78,3614.81,33673.56524553,24520
2021-09-16T00:00:00.0000000Z,3614.6,3674.38,3485.0,3569.94,37687.53833143,24500
2021-09-17T00:00:00.0000000Z,3569.94,3595.41,3351.23,3398.2,32248.21985497,21971
2021-09-18T00:00:00.0000000Z,3399.82,3541.57,3367.47,3437.49,28888.22618262,19048
2021-09-19T00:00:00.0000000Z,3435.69,3456.0,3280.0,3328.34,20147.65941616,15570
2021-09-20T00:00:00.0000000Z,3328.34,3345.92,2920.0,2976.91,77516.49145028,45753
2021-09-21T00:00:00.0000000Z,2976.41,3105.01,2651.0,2764.81,83295.36655711,46013
2021-09-22T00:00:00.0000000Z,2764.8,3090.0,2738.76,3077.49,51417.27166834,30364
2021-09-23T00:00:00.0000000Z,3077.49,3173.94,3038.21,3154.84,32110.09043606,19726
2021-09-24T00:00:00.0000000Z,3154.45,3161.69,2731.34,2929.85,59063.56835914,38676
2021-09-25T00:00:00.0000000Z,2930.04,2967.34,2800.0,2927.52,21151.45518635,18008
2021-09-26T00:00:00.0000000Z,2924.74,3116.73,2740.66,3060.96,30421.27166451,23353
2021-09-27T00:00:00.0000000Z,3060.58,3165.76,2922.5,2927.68,26307.36336356,18413
2021-09-28T00:00:00.0000000Z,2925.74,2969.98,2789.43,2807.88,41077.22319391,21977
2021-09-29T00:00:00.0000000Z,2805.3,2948.99,2782.0,2850.86,38359.29583983,18602
2021-09-30T00:00:00.0000000Z,2850.19,3050.0,2835.43,3000.22,39912.60568744,20439
