eth_start_date,price_open,price_high,price_low,price_close,volume_traded,trades_count
2016-12-20T00:00:00.0000000Z,7.61821,7.77469,7.5205,7.65411,14537.86184768,472
2016-12-21T00:00:00.0000000Z,7.69415,7.98554,7.60004,7.82815,24478.00814953,617
2016-12-22T00:00:00.0000000Z,7.85,7.86001,7.50998,7.57487,36663.29577042,848
2016-12-23T00:00:00.0000000Z,7.55,7.67,7.10546,7.13321,37685.30662807,989
2016-12-24T00:00:00.0000000Z,7.12261,7.49495,7.11228,7.26,11847.85572538,343
2016-12-25T00:00:00.0000000Z,7.26,7.319,7.1544,7.1544,6175.30262631,264
2016-12-26T00:00:00.0000000Z,7.1544,7.29999,7.01012,7.25649,9535.68473053,448
2016-12-27T00:00:00.0000000Z,7.25649,7.33573,7.07137,7.20999,9585.85886006,483
2016-12-28T00:00:00.0000000Z,7.12238,7.73443,7.04,7.5484,42148.79751847,953
2016-12-29T00:00:00.0000000Z,7.57997,8.5624,7.57997,8.3639,109536.37753155,2060
2016-12-30T00:00:00.0000000Z,8.33455,8.49927,8.02121,8.20027,38962.7600581,917
2016-12-31T00:00:00.0000000Z,8.14884,8.21477,7.94881,8.07,18695.75867565,482
2017-01-01T00:00:00.0000000Z,8.09999,8.561,8.05109,8.1995,29541.06098389,670
2017-01-02T00:00:00.0000000Z,8.1995,8.475,8.1,8.3965,21946.76204797,636
2017-01-03T00:00:00.0000000Z,8.3678,10.09948,8.25668,9.5669,71501.95027487,1821
2017-01-04T00:00:00.0000000Z,9.63,11.12499,9.42001,11.02,117092.38765752,3001
2017-01-05T00:00:00.0000000Z,11.02,11.63786,9.1,10.31859,186143.07619925,5614
2017-01-06T00:00:00.0000000Z,10.1969,10.5,9.5,10.15915,80641.44786193,2034
2017-01-07T00:00:00.0000000Z,10.14618,10.18403,9.54024,9.871,24183.78063951,992
2017-01-13T00:00:00.0000000Z,9.72648,9.81939,9.5911,9.7978,8786.00326745,202
2017-01-14T00:00:00.0000000Z,9.79999,9.89999,9.60162,9.60165,5109.81497106,230
2017-01-15T00:00:00.0000000Z,9.6658,9.8823,9.66065,9.79079,4696.39046914,258
2017-01-16T00:00:00.0000000Z,9.76,9.87164,9.59111,9.6081,6762.38572239,270
2017-01-17T00:00:00.0000000Z,9.61999,10.688,9.61,10.23208,40357.19324679,1592
2017-01-18T00:00:00.0000000Z,10.344,10.5,9.9,10.35,46755.34718016,947
2017-01-19T00:00:00.0000000Z,10.34624,10.6,10.2,10.44988,23333.86986506,471
2017-01-20T00:00:00.0000000Z,10.421,10.79221,10.25,10.62001,33399.10319808,954
2017-01-21T00:00:00.0000000Z,10.65,11.0,10.57079,10.92204,20455.99327515,582
2017-01-22T00:00:00.0000000Z,10.92154,11.0,10.5393,10.78807,16363.37576769,504
2017-01-23T00:00:00.0000000Z,10.671,11.1971,10.6148,10.80851,24204.45692572,398
2017-01-24T00:00:00.0000000Z,10.77942,10.77973,10.45063,10.5,16988.98674271,504
2017-01-25T00:00:00.0000000Z,10.60643,10.667,10.41046,10.50829,12954.78536711,296
2017-01-26T00:00:00.0000000Z,10.5138,10.691,10.44092,10.54,11224.58760326,373
2017-01-27T00:00:00.0000000Z,10.51784,10.6532,10.38,10.58636,22961.77083513,436
2017-01-28T00:00:00.0000000Z,10.5741,10.59996,10.4,10.5254,6203.94558779,185
2017-01-29T00:00:00.0000000Z,10.52,10.54819,10.40754,10.43361,2087.5595765,103
2017-01-30T00:00:00.0000000Z,10.46999,10.72889,10.42001,10.43574,15638.81042869,401
2017-01-31T00:00:00.0000000Z,10.56,10.77419,10.49314,10.66911,12638.62021865,364
2017-02-01T00:00:00.0000000Z,10.75997,10.7999,10.5279,10.59066,24214.02329515,773
2017-02-02T00:00:00.0000000Z,10.6548,10.8596,10.56206,10.7705,12651.58883304,351
2017-02-03T00:00:00.0000000Z,10.7705,10.98073,10.56124,10.98073,23956.94006842,823
2017-02-04T00:00:00.0000000Z,10.99745,11.46718,10.99745,11.34979,32943.50910037,789
2017-02-05T00:00:00.0000000Z,11.26771,11.37499,11.14,11.25399,8012.67324483,228
2017-02-06T00:00:00.0000000Z,11.217,11.35719,11.17423,11.3,9875.1617995,343
2017-02-07T00:00:00.0000000Z,11.27834,11.54298,11.278,11.43001,17183.65153978,473
2017-02-08T00:00:00.0000000Z,11.45,11.54367,11.106,11.39262,20674.15223219,600
2017-02-09T00:00:00.0000000Z,11.38878,11.5,10.4893,10.93949,57808.80626475,1957
2017-02-10T00:00:00.0000000Z,10.93886,11.4078,10.804,11.3495,22975.73589447,724
2017-02-11T00:00:00.0000000Z,11.34999,11.4455,11.25,11.41999,26778.61805705,816
2017-02-12T00:00:00.0000000Z,11.38949,11.3993,11.24821,11.3649,9755.23566171,314
2017-02-13T00:00:00.0000000Z,11.38991,11.39,11.15677,11.31341,10844.38164881,416
2017-02-14T00:00:00.0000000Z,11.4,13.58998,11.38173,13.1847,126099.59112629,2819
2017-02-15T00:00:00.0000000Z,13.03951,13.171,12.60343,12.99848,46304.35838607,932
2017-02-16T00:00:00.0000000Z,12.98001,13.02928,12.49,12.9,57710.50404732,1439
2017-02-17T00:00:00.0000000Z,12.9,12.91,12.66963,12.70031,16059.45330669,407
2017-02-18T00:00:00.0000000Z,12.70152,12.90998,12.70002,12.8,9690.32668867,176
2017-02-19T00:00:00.0000000Z,12.83904,12.89,12.69,12.80999,5570.16881451,175
2017-02-20T00:00:00.0000000Z,12.7813,12.91,12.43,12.47,22892.21899404,570
2017-02-21T00:00:00.0000000Z,12.43,12.84022,12.2288,12.78238,25369.65033514,651
2017-02-22T00:00:00.0000000Z,12.7305,12.79998,12.62623,12.69549,18555.41431039,381
2017-02-23T00:00:00.0000000Z,12.6272,13.3,12.6272,13.09401,30950.59584045,782
2017-02-24T00:00:00.0000000Z,13.19998,13.3,12.56,13.03808,45688.94452967,1233
2017-02-25T00:00:00.0000000Z,13.1,13.75,13.00003,13.5717,32644.97900621,928
2017-02-26T00:00:00.0000000Z,13.41022,14.46989,13.33035,14.44,81710.08554678,1775
2017-02-27T00:00:00.0000000Z,14.478,15.73988,14.25,15.37071,58114.61757537,1572
2017-02-28T00:00:00.0000000Z,15.37532,16.06055,15.01231,15.63,142838.38647542,3272
2017-03-01T00:00:00.0000000Z,15.62999,17.3,15.45281,17.3,81782.54477116,1928
2017-03-02T00:00:00.0000000Z,17.3,19.23,16.05,18.9871,187479.33988966,4515
2017-03-03T00:00:00.0000000Z,18.98,20.49,16.75,19.11001,182909.91875414,5085
2017-03-04T00:00:00.0000000Z,19.36785,19.9,18.35273,18.58567,45644.34495339,1435
2017-03-05T00:00:00.0000000Z,18.45003,19.47037,17.9,19.03258,41409.43196832,1198
2017-03-06T00:00:00.0000000Z,19.05001,20.0,18.8,19.5,47203.76571351,1352
2017-03-07T00:00:00.0000000Z,19.38962,19.78522,18.35001,18.82279,69146.41333177,1945
2017-03-08T00:00:00.0000000Z,18.63486,18.72,16.4,16.4,80599.00994275,2281
2017-03-09T00:00:00.0000000Z,16.40001,17.99,15.56,17.59999,108947.57800991,3001
2017-03-10T00:00:00.0000000Z,17.59998,19.75847,15.9,19.25,238609.77789732,6449
2017-03-11T00:00:00.0000000Z,19.24993,21.39997,18.65007,21.28997,116906.88257044,3152
2017-03-12T00:00:00.0000000Z,21.24999,23.398,20.9999,23.30013,122275.02755307,3822
2017-03-13T00:00:00.0000000Z,23.31,30.67504,23.16007,28.19957,324933.29029897,10242
2017-03-14T00:00:00.0000000Z,28.19997,29.83,26.401,28.37047,97239.79085247,3223
2017-03-15T00:00:00.0000000Z,28.37245,34.80999,28.00021,34.75,154328.4177962,4464
2017-03-16T00:00:00.0000000Z,34.74999,45.0,34.7467,44.89,143813.55664527,6394
2017-03-17T00:00:00.0000000Z,44.86976,51.9,35.0,42.52908,238515.57558494,11913
2017-03-18T00:00:00.0000000Z,42.52957,43.99995,30.30025,33.202,196897.61339027,7247
2017-03-19T00:00:00.0000000Z,33.49975,44.96982,32.51373,42.36041,140627.23769583,6541
2017-03-20T00:00:00.0000000Z,42.36109,44.74,40.21,41.89,69514.67522854,3694
2017-03-21T00:00:00.0000000Z,41.89003,43.19823,41.02229,42.48308,46201.86383967,2682
2017-03-22T00:00:00.0000000Z,42.00558,42.69665,37.6,41.24972,51480.6233759,2669
2017-03-23T00:00:00.0000000Z,41.2,44.0,40.0,42.70261,50806.63188085,2803
2017-03-24T00:00:00.0000000Z,42.71065,52.89999,42.52,51.99,134845.32851723,6470
2017-03-25T00:00:00.0000000Z,51.80011,52.56613,46.7,50.0,80167.72809612,5128
2017-03-26T00:00:00.0000000Z,49.99934,50.93841,47.90001,49.99999,38621.72887868,2689
2017-03-27T00:00:00.0000000Z,49.99218,51.202,48.05,48.71658,43230.14218806,3410
2017-03-28T00:00:00.0000000Z,48.83888,50.49999,48.11111,50.23688,54142.31248521,4630
2017-03-29T00:00:00.0000000Z,50.23639,53.97999,50.0,53.01498,83583.67268808,4915
2017-03-30T00:00:00.0000000Z,52.99999,54.97531,51.10001,51.89999,41012.29652505,2798
2017-03-31T00:00:00.0000000Z,51.75,51.75,46.60152,49.6975,73653.10985132,4621
2017-04-01T00:00:00.0000000Z,49.69,51.8,48.56928,50.6398,27374.25456918,2115
2017-04-02T00:00:00.0000000Z,50.62269,51.2713,47.38002,48.4995,45444.42632427,3518
2017-04-03T00:00:00.0000000Z,48.32507,48.4977,42.60848,44.11541,85803.79366675,5583
2017-04-04T00:00:00.0000000Z,43.79901,45.78866,41.18512,44.74849,63906.24324325,3580
2017-04-05T00:00:00.0000000Z,44.40987,47.18919,44.025,45.283,44562.15273348,3057
2017-04-06T00:00:00.0000000Z,45.25004,45.94929,41.01,43.4099,50251.890832,3661
2017-04-07T00:00:00.0000000Z,43.251,44.8092,41.75001,42.24,16323.42494375,2417
2017-04-08T00:00:00.0000000Z,42.23455,45.79999,42.07233,44.33113,25870.6319975,2986
2017-04-09T00:00:00.0000000Z,44.30502,44.99963,43.21,43.93521,19770.86852323,2037
2017-04-10T00:00:00.0000000Z,43.80009,44.79949,42.1,43.7,22565.12288807,1860
2017-04-11T00:00:00.0000000Z,43.7,44.601,43.52,43.95189,11969.4111852,1431
2017-04-12T00:00:00.0000000Z,43.9366,47.94816,42.72,46.5019,42325.88802936,3430
2017-04-13T00:00:00.0000000Z,46.20117,50.961,46.19999,50.0923,59237.11818746,4898
2017-04-14T00:00:00.0000000Z,49.86001,50.0156,46.56381,47.33002,33513.98337716,3516
2017-04-15T00:00:00.0000000Z,47.83868,49.6,47.05008,49.3289,12579.58729536,1664
2017-04-16T00:00:00.0000000Z,48.75013,49.0,47.5,48.55612,5799.58826998,1007
2017-04-17T00:00:00.0000000Z,48.11168,48.98004,47.5,47.8,18665.18498044,1798
2017-04-19T00:00:00.0000000Z,49.90853,50.44879,45.27637,48.0,28549.3461158,3048
2017-04-20T00:00:00.0000000Z,48.00001,49.55,47.25802,49.31,27363.7386562,2125
2017-04-21T00:00:00.0000000Z,49.3399,49.44998,48.0,48.20003,21812.29153758,1435
2017-04-22T00:00:00.0000000Z,48.20006,48.7465,47.5,48.20001,11331.35064473,963
2017-04-23T00:00:00.0000000Z,48.20005,48.74,47.60001,48.50386,14155.39120022,1387
2017-04-24T00:00:00.0000000Z,48.68,50.34,48.40015,49.56132,31895.54647226,2348
2017-04-25T00:00:00.0000000Z,49.89998,50.48999,49.55001,49.9,23520.96119394,1990
2017-04-26T00:00:00.0000000Z,49.88999,54.2,49.80094,53.24,63425.66836762,4162
2017-04-27T00:00:00.0000000Z,52.99999,63.05572,52.01098,62.999,97947.61701896,5447
2017-04-28T00:00:00.0000000Z,62.59071,72.24583,61.12194,71.4986,107969.81861993,11212
2017-04-29T00:00:00.0000000Z,71.02015,72.444,66.31,68.775,51693.69505442,10535
2017-04-30T00:00:00.0000000Z,68.81881,78.67571,68.3423,78.367,62226.78867465,14416
2017-05-01T00:00:00.0000000Z,78.36667,81.3,70.00001,74.39977,144730.39102316,22226
2017-05-02T00:00:00.0000000Z,74.39001,77.99768,73.08669,76.541,54885.0825097,12189
2017-05-03T00:00:00.0000000Z,76.70988,81.3,75.23876,80.39984,60418.05361024,9636
2017-05-04T00:00:00.0000000Z,80.39947,94.97999,79.50001,94.39966,123785.35430684,16403
2017-05-05T00:00:00.0000000Z,94.39895,97.0,85.00002,89.8994,124198.28601214,18361
2017-05-06T00:00:00.0000000Z,89.89871,93.78993,89.01234,92.80645,38325.12961279,9843
2017-05-07T00:00:00.0000000Z,92.8067,94.85985,26.0,87.4,156716.13153054,29725
2017-05-08T00:00:00.0000000Z,87.4,91.8,70.0,87.08,122445.18648178,19120
2017-05-09T00:00:00.0000000Z,87.07988,88.499,73.15,86.97999,109687.61641629,18883
2017-05-10T00:00:00.0000000Z,86.70621,91.79955,85.5,88.40562,42578.17460142,7420
2017-05-11T00:00:00.0000000Z,88.0,90.25,86.50008,88.07932,33297.35234665,7885
2017-05-12T00:00:00.0000000Z,87.89942,90.25,84.0,84.8832,53888.1893458,9474
2017-05-13T00:00:00.0000000Z,84.90065,88.88,81.74761,88.1,39579.55876606,8909
2017-05-14T00:00:00.0000000Z,88.06949,90.0,85.0,88.33819,29024.68525252,6222
2017-05-15T00:00:00.0000000Z,88.76992,94.30994,87.99,90.87,51308.63886263,10530
2017-05-16T00:00:00.0000000Z,90.86928,92.78199,87.4,88.031,43430.9815991,8856
2017-05-17T00:00:00.0000000Z,88.38,89.34999,83.2322,87.70024,48460.77966851,10436
2017-05-18T00:00:00.0000000Z,87.95957,96.485,87.68411,96.08999,79675.3512808,13061
2017-05-19T00:00:00.0000000Z,96.08999,129.21999,95.99994,123.0,185054.21075029,23074
2017-05-20T00:00:00.0000000Z,123.4159,128.62075,119.56251,122.21001,78224.16175746,12861
2017-05-21T00:00:00.0000000Z,122.21001,145.87111,121.13931,145.25,101461.36494599,15352
2017-05-22T00:00:00.0000000Z,145.29998,175.71,133.0,155.6,198095.78515162,30025
2017-05-23T00:00:00.0000000Z,155.6,172.79995,150.10008,166.94998,80117.97842568,17923
2017-05-24T00:00:00.0000000Z,166.98979,197.66502,166.00202,185.2399,127728.03011007,27237
2017-05-25T00:00:00.0000000Z,185.23998,207.55,160.09114,168.00011,140731.97643476,27326
2017-05-26T00:00:00.0000000Z,168.0,194.24999,142.23,158.49995,116016.0113037,23005
2017-05-27T00:00:00.0000000Z,159.06,166.0,110.0,151.61111,195720.39503383,33935
2017-05-28T00:00:00.0000000Z,151.61111,180.0,151.00048,168.28644,85941.05748596,22695
2017-05-29T00:00:00.0000000Z,168.28664,197.89499,160.0,193.30207,70050.14330345,18227
2017-05-30T00:00:00.0000000Z,193.03443,230.08,186.0,226.10699,143282.70470396,27100
2017-05-31T00:00:00.0000000Z,226.00102,235.0,206.41,228.5,141918.50351805,25460
2017-06-01T00:00:00.0000000Z,227.40051,234.57623,208.02,219.00102,123092.09444696,22270
2017-06-02T00:00:00.0000000Z,219.48722,227.98686,215.5,221.5376,50174.41034653,12169
2017-06-03T00:00:00.0000000Z,222.19799,226.0,219.0111,224.23315,28311.55325645,8675
2017-06-04T00:00:00.0000000Z,224.23335,249.99,223.0,245.351,87648.64169907,15938
2017-06-05T00:00:00.0000000Z,245.35041,249.69793,241.0,247.6,43068.37614228,9119
2017-06-06T00:00:00.0000000Z,247.17197,268.7,244.6,263.6,92404.87393597,17619
2017-06-07T00:00:00.0000000Z,263.6,264.99989,244.00001,256.18506,47255.59266679,12228
2017-06-08T00:00:00.0000000Z,255.81184,262.0,250.0,260.23792,39811.47827469,9777
2017-06-09T00:00:00.0000000Z,260.25474,279.93299,259.75,279.85015,49979.97275956,11432
2017-06-10T00:00:00.0000000Z,279.54996,340.44,279.0,326.0,100223.06384717,24825
2017-06-11T00:00:00.0000000Z,326.0,347.4411,304.89,336.99304,59925.12042536,22796
2017-06-12T00:00:00.0000000Z,360.9138,404.98998,305.0,385.0,128771.24134244,31032
2017-06-13T00:00:00.0000000Z,384.99002,398.0,357.0,386.12764,69707.11485669,19994
2017-06-14T00:00:00.0000000Z,385.5,392.99999,322.0,347.23586,132797.16987241,27560
2017-06-15T00:00:00.0000000Z,344.50028,351.62998,265.0,345.987,251727.7603537,44726
2017-06-16T00:00:00.0000000Z,345.0001,361.31999,315.10002,354.16778,87215.27743887,19774
2017-06-17T00:00:00.0000000Z,353.5,369.9,341.956,368.9527,47501.46861888,16499
2017-06-18T00:00:00.0000000Z,368.9526,381.10999,339.0,349.5,70900.428253,23498
2017-06-19T00:00:00.0000000Z,349.5,362.4995,345.96819,356.47989,46859.34141433,18009
2017-06-20T00:00:00.0000000Z,356.47979,365.987,306.99981,348.49999,75623.78437212,23231
2017-06-21T00:00:00.0000000Z,348.49998,353.12,288.0,324.47996,110090.71115273,32704
2017-06-22T00:00:00.0000000Z,324.47996,330.0,307.42305,321.60076,54384.78075292,17262
2017-06-23T00:00:00.0000000Z,321.60076,330.125,316.443,325.49642,32746.08813571,13187
2017-06-24T00:00:00.0000000Z,325.49636,329.78999,296.0,302.15,38748.14470927,12335
2017-06-25T00:00:00.0000000Z,302.98289,308.22939,250.022,277.00018,111572.78570984,24885
2017-06-26T00:00:00.0000000Z,276.81012,287.0,203.0,254.48989,258975.64657747,42427
2017-06-27T00:00:00.0000000Z,253.78769,284.0,208.75113,283.66,204698.78833458,36226
2017-06-28T00:00:00.0000000Z,282.40001,324.5,260.0,316.2,178956.3228624,31351
2017-06-29T00:00:00.0000000Z,316.2,323.9025,285.0,292.99946,101868.57808031,20721
2017-06-30T00:00:00.0000000Z,292.8,304.99898,267.5,280.0,102928.94025947,24052
2017-07-01T00:00:00.0000000Z,280.9999,281.83,250.56,256.0,111591.09504815,19913
2017-07-02T00:00:00.0000000Z,258.00047,294.75449,250.0,284.0,112770.13280044,24946
2017-07-03T00:00:00.0000000Z,283.50021,286.51364,271.00001,276.1,57296.98567576,14902
2017-07-04T00:00:00.0000000Z,276.10003,284.42598,262.11819,268.4,47307.98663919,13681
2017-07-05T00:00:00.0000000Z,268.4,277.45,253.81,266.3,85130.17243669,17445
2017-07-06T00:00:00.0000000Z,265.12,276.0,261.00001,266.48998,38189.25202022,9906
2017-07-07T00:00:00.0000000Z,266.48999,266.99997,236.50005,240.5,90065.27796721,16767
2017-07-08T00:00:00.0000000Z,240.8333,249.0,230.00002,245.0,95198.03867758,16939
2017-07-09T00:00:00.0000000Z,244.99999,250.76985,235.0,236.39999,34995.47334043,8108
2017-07-10T00:00:00.0000000Z,236.98,240.29999,186.00009,210.0,172222.32304287,25279
2017-07-11T00:00:00.0000000Z,209.00012,215.99,173.02,190.98997,278697.86291325,39704
2017-07-12T00:00:00.0000000Z,190.10043,229.0,180.5,223.0,180159.334808,31917
2017-07-13T00:00:00.0000000Z,222.85375,227.09899,192.13,204.79751,118676.1122119,26326
2017-07-14T00:00:00.0000000Z,204.99941,206.78607,183.1111,197.0,131596.99546027,24368
2017-07-15T00:00:00.0000000Z,196.99999,199.0,168.6,168.6,141556.30229884,24900
2017-07-16T00:00:00.0000000Z,168.6,171.819,134.784,155.19999,348442.69675002,45899
2017-07-17T00:00:00.0000000Z,155.2,190.0,154.0,188.72,273853.64953125,39470
2017-07-18T00:00:00.0000000Z,188.72,271.4,178.0,228.0,399603.8761456,49468
2017-07-19T00:00:00.0000000Z,228.1351,246.0,185.3,193.5,317905.62032289,43254
2017-07-20T00:00:00.0000000Z,193.5,237.0,193.00011,227.49002,265275.83269856,34745
2017-07-21T00:00:00.0000000Z,227.49002,239.0,209.85,216.0,119570.39294052,23368
2017-07-22T00:00:00.0000000Z,216.0,237.0,214.306,230.13475,53031.09235508,13220
2017-07-23T00:00:00.0000000Z,231.67595,235.0,220.12,229.85,61951.70312486,13841
2017-07-24T00:00:00.0000000Z,229.2,231.89994,224.02012,225.8,35866.3013455,10558
2017-07-25T00:00:00.0000000Z,225.38302,226.3801,191.71,204.0,194219.37426746,27531
2017-07-26T00:00:00.0000000Z,203.04655,209.0,193.21,202.21011,121283.42279831,21082
2017-07-28T00:00:00.0000000Z,203.0995,204.38997,188.46,191.5451,96969.59675963,20418
2017-07-29T00:00:00.0000000Z,191.98452,210.27791,177.8,207.14457,173024.09732662,28702
2017-07-30T00:00:00.0000000Z,207.14458,210.99998,195.8,198.4549,88119.93580582,18221
2017-07-31T00:00:00.0000000Z,198.45291,203.0,190.19,201.7777,65772.35805479,16764
2017-08-01T00:00:00.0000000Z,201.7777,237.65839,201.69,226.25,202118.15240967,37895
2017-08-02T00:00:00.0000000Z,226.2501,229.35785,215.50004,218.48999,82092.40271414,19341
2017-08-03T00:00:00.0000000Z,218.48999,227.99998,217.56202,225.4,76314.76221039,17827
2017-08-04T00:00:00.0000000Z,225.09235,228.6,220.5,222.50356,58957.2555415,13900
2017-08-05T00:00:00.0000000Z,222.50356,259.16478,221.0,253.5,137145.58542808,27143
2017-08-06T00:00:00.0000000Z,253.59998,274.0,253.0,265.67,107836.25868874,23841
2017-08-07T00:00:00.0000000Z,265.67,274.49998,258.35,269.8,79034.0495633,19231
2017-08-08T00:00:00.0000000Z,269.8,298.33,266.43,296.98,114027.33038329,26550
2017-08-09T00:00:00.0000000Z,296.98,316.92799,280.21,297.783,181434.06511093,39036
2017-08-10T00:00:00.0000000Z,297.97108,312.97,291.0,300.2,69735.61850241,20357
2017-08-11T00:00:00.0000000Z,300.21162,314.1,296.1,310.0,69969.44829296,21526
2017-08-12T00:00:00.0000000Z,310.0,320.0,303.7,309.5001,68558.20675703,20769
2017-08-13T00:00:00.0000000Z,309.6503,310.9995,288.3,298.00001,90214.59822987,24955
2017-08-14T00:00:00.0000000Z,297.99789,306.42099,294.00093,302.70301,51417.24942266,18664
