atom_start_date,price_open,price_high,price_low,price_close,volume_traded,trades_count
2019-06-01T00:00:00.0000000Z,5.8242,6.2681,5.6668,5.7786,73726.168567,882
2019-06-02T00:00:00.0000000Z,5.7,6.4191,5.5971,6.3786,83877.93568583,578
2019-06-03T00:00:00.0000000Z,6.4068,7.2362,5.9958,6.5629,978110.95883061,2668
2019-06-04T00:00:00.0000000Z,6.5,6.8012,5.8,5.8887,214176.85161916,1494
2019-06-05T00:00:00.0000000Z,5.9369,6.2782,5.6419,6.1812,116166.39751056,903
2019-06-06T00:00:00.0000000Z,6.086,6.15,5.6649,5.9999,82693.25916325,698
2019-06-07T00:00:00.0000000Z,5.9999,6.55,5.8937,6.3132,62098.96087162,678
2019-06-08T00:00:00.0000000Z,6.2937,6.2937,5.9513,6.0409,28063.41713816,370
2019-06-09T00:00:00.0000000Z,6.1022,6.194,5.6661,5.8415,33926.55838563,350
2019-06-10T00:00:00.0000000Z,5.7778,6.09,5.7478,6.0676,65288.41099159,407
2019-06-11T00:00:00.0000000Z,6.1206,6.1206,5.8151,5.97,21157.83660988,339
2019-06-12T00:00:00.0000000Z,5.9599,6.259,5.8496,6.1022,51616.5852131,514
2019-06-13T00:00:00.0000000Z,6.1458,6.5,6.0757,6.2594,110815.01845614,860
2019-06-14T00:00:00.0000000Z,6.3129,6.3869,5.9001,6.28,103042.61375589,621
2019-06-15T00:00:00.0000000Z,6.2568,6.2964,6.0672,6.2012,83829.47967116,391
2019-06-16T00:00:00.0000000Z,6.195,6.715,6.1661,6.6833,62568.94700167,636
2019-06-17T00:00:00.0000000Z,6.7108,7.0899,6.534,6.9941,109383.4589912,826
2019-06-18T00:00:00.0000000Z,7.0283,7.0283,6.43,6.6059,181919.29325469,1310
2019-06-19T00:00:00.0000000Z,6.61,6.8255,6.5772,6.6594,37408.89345869,229
2019-06-20T00:00:00.0000000Z,6.6298,6.6336,6.3101,6.4703,68245.41520559,854
2019-06-21T00:00:00.0000000Z,6.4929,6.5888,6.3574,6.5483,29530.3673139,357
2019-06-22T00:00:00.0000000Z,6.5347,6.9235,6.4907,6.7109,91371.12372719,1004
2019-06-23T00:00:00.0000000Z,6.7298,7.09,6.6705,6.78,68657.11234527,1123
2019-06-24T00:00:00.0000000Z,6.7788,6.7788,6.4841,6.617,20143.15163454,333
2019-06-25T00:00:00.0000000Z,6.6812,6.7001,6.48,6.5539,57498.32298165,482
2019-06-26T00:00:00.0000000Z,6.5634,6.8689,4.78,6.2752,124404.02659534,1295
2019-06-27T00:00:00.0000000Z,6.2806,6.2939,5.221,5.4443,172198.33256678,1800
2019-06-28T00:00:00.0000000Z,5.4316,5.9527,5.3515,5.9392,89665.61803215,893
2019-06-29T00:00:00.0000000Z,5.8787,6.15,5.5922,6.0303,52466.42716145,468
2019-06-30T00:00:00.0000000Z,6.015,6.0724,5.4,5.4,15189.20972468,302
2019-07-01T00:00:00.0000000Z,5.3834,5.6648,5.1163,5.4841,20310.64936402,276
2019-07-02T00:00:00.0000000Z,5.4841,5.625,5.08,5.35,51413.10759787,412
2019-07-03T00:00:00.0000000Z,5.3907,5.6505,5.3231,5.6505,28466.78508527,287
2019-07-04T00:00:00.0000000Z,5.6029,5.7961,5.4774,5.4774,88808.83685106,652
2019-07-05T00:00:00.0000000Z,5.4284,5.4953,5.3264,5.3696,33289.50366371,239
2019-07-06T00:00:00.0000000Z,5.4289,5.4856,5.2601,5.2943,16476.37216378,179
2019-07-07T00:00:00.0000000Z,5.2943,5.4293,5.2046,5.4293,22391.05938474,218
2019-07-08T00:00:00.0000000Z,5.3984,5.4787,5.1176,5.1807,63738.9267111,545
2019-07-09T00:00:00.0000000Z,5.2176,5.2176,4.884,4.9757,62254.9738419,879
2019-07-10T00:00:00.0000000Z,4.9757,4.9757,4.1955,4.4908,82204.38321282,875
2019-07-11T00:00:00.0000000Z,4.434,4.6111,4.088,4.34,94306.53270594,966
2019-07-12T00:00:00.0000000Z,4.3559,4.6,4.2735,4.5505,19158.77056481,308
2019-07-13T00:00:00.0000000Z,4.5293,4.5293,4.1555,4.2613,16708.73137327,201
2019-07-14T00:00:00.0000000Z,4.2737,4.2737,3.85,3.9469,28414.94901476,334
2019-07-15T00:00:00.0000000Z,3.86,4.4389,3.6,4.17,50353.80492982,507
2019-07-16T00:00:00.0000000Z,4.2043,4.2211,3.6,3.6789,98139.42493972,750
2019-07-17T00:00:00.0000000Z,3.6881,4.1074,3.6,3.8416,228998.45595235,2074
2019-07-18T00:00:00.0000000Z,3.8375,4.1841,3.6952,4.143,45212.96890846,380
2019-07-19T00:00:00.0000000Z,4.0977,4.13,3.8116,3.9371,16113.86151003,191
2019-07-20T00:00:00.0000000Z,3.9676,4.2494,3.9491,4.0597,29924.6402439,218
2019-07-21T00:00:00.0000000Z,4.0363,4.2995,3.9877,4.2113,24403.82379627,308
2019-07-22T00:00:00.0000000Z,4.2511,4.3162,3.8929,3.963,21095.19889597,336
2019-07-23T00:00:00.0000000Z,3.9161,3.961,3.7,3.7641,26006.42640924,314
2019-07-24T00:00:00.0000000Z,3.6947,4.0126,3.6448,3.895,27700.90517037,337
2019-07-25T00:00:00.0000000Z,3.8762,4.02,3.7905,3.7928,84951.9919479,523
2019-07-26T00:00:00.0000000Z,3.79,3.915,3.7,3.915,13811.94140085,153
2019-07-28T00:00:00.0000000Z,3.63,3.6576,3.4839,3.6386,62221.60647055,508
2019-07-29T00:00:00.0000000Z,3.6394,3.648,3.5547,3.594,10181.19808561,210
2019-07-30T00:00:00.0000000Z,3.5836,3.663,3.52,3.5871,27861.13313204,398
2019-07-31T00:00:00.0000000Z,3.632,3.7546,3.6035,3.6479,38110.16114607,321
2019-08-01T00:00:00.0000000Z,3.6461,3.6461,3.4328,3.528,52833.20866792,494
2019-08-02T00:00:00.0000000Z,3.5363,3.886,3.5295,3.668,79017.31990776,661
2019-08-03T00:00:00.0000000Z,3.649,3.7576,3.6301,3.7339,17574.75126627,130
2019-08-04T00:00:00.0000000Z,3.7205,3.7328,3.6,3.6141,35872.63838865,275
2019-08-05T00:00:00.0000000Z,3.6104,3.862,3.6104,3.7599,80218.43053692,578
2019-08-06T00:00:00.0000000Z,3.7554,3.7554,3.4921,3.5311,139260.02570664,1049
2019-08-07T00:00:00.0000000Z,3.565,3.6645,3.48,3.4969,101061.54557707,903
2019-08-08T00:00:00.0000000Z,3.5052,3.66,3.2286,3.261,159711.2516241,1566
2019-08-09T00:00:00.0000000Z,3.2793,3.3381,3.0914,3.1547,185650.79038885,1363
2019-08-10T00:00:00.0000000Z,3.1547,3.73,3.146,3.3537,82741.43888789,467
2019-08-11T00:00:00.0000000Z,3.3278,3.5356,3.3074,3.53,62753.38798215,246
2019-08-12T00:00:00.0000000Z,3.5359,3.74,3.3496,3.3496,149235.42935869,460
2019-08-13T00:00:00.0000000Z,3.3491,3.3491,3.1335,3.2432,47335.75350497,489
2019-08-14T00:00:00.0000000Z,3.2445,3.3492,2.8572,2.8572,119580.7448191,1045
2019-08-15T00:00:00.0000000Z,2.8555,2.99,2.7,2.8866,151980.34405278,829
2019-08-16T00:00:00.0000000Z,2.8922,3.0148,2.85,2.9054,286228.65134317,1524
2019-08-17T00:00:00.0000000Z,2.8903,2.9097,2.8385,2.9096,59970.060899,340
2019-08-18T00:00:00.0000000Z,2.9097,2.9848,2.8705,2.9848,27428.7324174,282
2019-08-19T00:00:00.0000000Z,2.966,2.9722,2.7785,2.897,58487.68718733,608
2019-08-20T00:00:00.0000000Z,2.9015,2.9208,2.77,2.8669,58867.6319362,446
2019-08-21T00:00:00.0000000Z,2.8679,2.8679,2.5815,2.6492,149178.35233225,1204
2019-08-22T00:00:00.0000000Z,2.6645,2.7417,2.5809,2.7098,163665.14573699,987
2019-08-23T00:00:00.0000000Z,2.6997,2.7618,2.6564,2.7045,104489.03959203,745
2019-08-24T00:00:00.0000000Z,2.712,2.72,2.572,2.7185,60217.42084782,562
2019-08-25T00:00:00.0000000Z,2.6879,2.7383,2.6105,2.6141,75392.235369,466
2019-08-26T00:00:00.0000000Z,2.666,2.6973,2.5899,2.6101,58667.51866646,393
2019-08-27T00:00:00.0000000Z,2.6191,2.6277,2.5046,2.5701,44086.74732915,538
2019-08-28T00:00:00.0000000Z,2.5383,2.5797,2.3122,2.315,143777.00147647,1438
2019-08-29T00:00:00.0000000Z,2.322,2.322,2.1582,2.1588,87048.41194019,710
2019-08-30T00:00:00.0000000Z,2.1656,2.2164,2.0937,2.1424,62266.57266517,715
2019-08-31T00:00:00.0000000Z,2.1457,2.1457,1.98,2.0152,260498.50057907,2231
2019-09-01T00:00:00.0000000Z,2.0187,2.2271,2.0033,2.1159,172935.65849926,1409
2019-09-02T00:00:00.0000000Z,2.137,2.1846,2.0728,2.1336,70181.943537,779
2019-09-03T00:00:00.0000000Z,2.1326,2.2208,2.1257,2.1467,73664.35737143,614
2019-09-04T00:00:00.0000000Z,2.1485,2.5,2.0297,2.0369,99775.3073982,625
2019-09-05T00:00:00.0000000Z,2.0298,2.0298,1.9101,1.9526,360748.89890929,2038
2019-09-06T00:00:00.0000000Z,1.959,2.2454,1.959,2.0352,255554.61395818,1444
2019-09-07T00:00:00.0000000Z,2.0373,2.2762,2.0271,2.1736,67743.5287157,630
2019-09-08T00:00:00.0000000Z,2.1614,2.7394,2.1614,2.73,368921.92498884,1962
2019-09-09T00:00:00.0000000Z,2.6936,2.9495,2.4269,2.7381,238430.8592454,1290
2019-09-10T00:00:00.0000000Z,2.7392,2.937,2.5087,2.5853,177790.7766691,1167
2019-09-11T00:00:00.0000000Z,2.5813,2.6813,2.4038,2.5726,249405.53883479,1225
2019-09-12T00:00:00.0000000Z,2.5773,3.232,2.5086,3.08,403604.75991096,2621
2019-09-13T00:00:00.0000000Z,3.1506,3.2874,2.9869,3.1729,258540.14449678,1626
2019-09-14T00:00:00.0000000Z,3.1444,3.2278,2.9833,3.1075,165610.02951684,1185
2019-09-15T00:00:00.0000000Z,3.1305,3.5596,3.1304,3.422,159130.23392378,1592
2019-09-16T00:00:00.0000000Z,3.4333,3.5616,3.1611,3.3249,208336.38793598,1606
2019-09-17T00:00:00.0000000Z,3.3398,3.44,3.2127,3.2884,160542.53040098,1418
2019-09-18T00:00:00.0000000Z,3.2884,3.3902,3.2394,3.2916,117843.78383778,1005
2019-09-19T00:00:00.0000000Z,3.27,3.27,2.9393,3.132,234802.08970084,1650
2019-09-20T00:00:00.0000000Z,3.1348,3.2995,3.065,3.17,290147.44885281,2054
2019-09-21T00:00:00.0000000Z,3.1899,3.2859,3.027,3.0433,116607.68649358,477
2019-09-22T00:00:00.0000000Z,3.0425,3.0425,2.8041,2.9048,121595.81905758,605
2019-09-23T00:00:00.0000000Z,2.906,2.906,2.5606,2.5606,123120.06968814,723
2019-09-24T00:00:00.0000000Z,2.5603,2.6449,2.05,2.26,84846.43413687,820
2019-09-25T00:00:00.0000000Z,2.2937,2.4356,2.1386,2.2962,64439.38308073,393
2019-09-26T00:00:00.0000000Z,2.29,2.3416,2.05,2.2383,65510.59353101,447
