xtz_start_date,price_open,price_high,price_low,price_close,volume_traded,trades_count
2021-07-14T00:00:00.0000000Z,2.8086,2.8166,2.5412,2.7121,269075.70985306,1412
2021-07-15T00:00:00.0000000Z,2.7198,2.75,2.5245,2.5804,283438.36666166,1401
2021-07-16T00:00:00.0000000Z,2.5802,2.638,2.4067,2.4085,194742.7705234,1406
2021-07-17T00:00:00.0000000Z,2.4023,2.4791,2.3728,2.4052,223822.19235128,832
2021-07-18T00:00:00.0000000Z,2.4173,2.4921,2.3874,2.4297,265998.90251665,662
2021-07-19T00:00:00.0000000Z,2.4284,2.4481,2.2634,2.2838,287125.18036165,1267
2021-07-20T00:00:00.0000000Z,2.2859,2.3326,2.1036,2.1518,695196.98386701,1801
2021-07-21T00:00:00.0000000Z,2.1524,2.437,2.1052,2.3934,417240.64112961,1676
2021-07-22T00:00:00.0000000Z,2.3954,2.5055,2.3381,2.4917,171951.06058356,1050
2021-07-23T00:00:00.0000000Z,2.5687,2.6908,2.5133,2.6882,248857.54731468,1092
2021-07-24T00:00:00.0000000Z,2.6907,2.8175,2.6529,2.8175,271824.60795728,1224
2021-07-25T00:00:00.0000000Z,2.819,2.9066,2.7193,2.8806,195339.10806136,1079
2021-07-26T00:00:00.0000000Z,2.8938,3.1148,2.83,2.8476,658224.32283032,3216
2021-07-27T00:00:00.0000000Z,2.8347,2.9287,2.7427,2.8605,306591.40409218,1615
2021-07-28T00:00:00.0000000Z,2.8608,2.8975,2.7626,2.8078,314213.89448797,1308
2021-07-29T00:00:00.0000000Z,2.7929,2.866,2.7421,2.8447,135040.30207099,771
2021-07-30T00:00:00.0000000Z,2.8646,2.9691,2.7658,2.9691,237264.15449364,1418
2021-07-31T00:00:00.0000000Z,2.9691,3.1044,2.9212,3.0327,404911.41161006,1928
2021-08-01T00:00:00.0000000Z,3.0288,3.1808,2.9056,2.963,325343.28539329,2401
2021-08-02T00:00:00.0000000Z,2.9518,3.3069,2.8904,3.1298,495897.21830586,2574
2021-08-03T00:00:00.0000000Z,3.1298,3.2035,2.9782,3.0452,204983.75123779,1181
2021-08-04T00:00:00.0000000Z,3.04,3.1872,2.9956,3.1749,204810.41937401,1222
2021-08-05T00:00:00.0000000Z,3.1753,3.2709,3.0725,3.2244,500949.71556257,2433
2021-08-06T00:00:00.0000000Z,3.2253,3.36,3.1507,3.3568,416703.91310287,1964
2021-08-07T00:00:00.0000000Z,3.3481,3.5358,3.3086,3.4218,659963.00566844,3619
2021-08-08T00:00:00.0000000Z,3.4223,3.4889,3.163,3.186,515524.29262757,2661
2021-08-09T00:00:00.0000000Z,3.1842,3.3477,3.1079,3.2873,281232.60200185,2147
2021-08-10T00:00:00.0000000Z,3.2874,3.3485,3.1713,3.2595,462852.00023931,2092
2021-08-11T00:00:00.0000000Z,3.2708,3.5582,3.2663,3.4597,705127.02018453,3365
2021-08-12T00:00:00.0000000Z,3.446,3.6042,3.2237,3.3466,585134.30040134,3080
2021-08-13T00:00:00.0000000Z,3.3534,3.5951,3.3086,3.589,513653.38428729,2391
2021-08-14T00:00:00.0000000Z,3.5943,3.718,3.4727,3.7034,528999.23982283,3140
2021-08-15T00:00:00.0000000Z,3.7061,3.7597,3.5586,3.74,327987.89791147,1679
2021-08-16T00:00:00.0000000Z,3.7476,3.8926,3.614,3.6342,382573.30950454,2523
2021-08-17T00:00:00.0000000Z,3.6325,3.8026,3.38,3.4067,661835.41496937,2527
2021-08-18T00:00:00.0000000Z,3.4309,3.4673,3.2399,3.3453,616596.72445766,2520
2021-08-19T00:00:00.0000000Z,3.3461,3.6456,3.2931,3.64,719223.67661438,3482
2021-08-20T00:00:00.0000000Z,3.6401,3.7571,3.5875,3.7293,446439.78944912,1907
2021-08-21T00:00:00.0000000Z,3.7258,3.8312,3.621,3.6896,558542.83829559,2253
2021-08-22T00:00:00.0000000Z,3.6974,3.8813,3.675,3.8025,450111.1432336,1756
2021-08-23T00:00:00.0000000Z,3.8103,4.3499,3.7786,4.3126,1730908.64872989,9602
2021-08-24T00:00:00.0000000Z,4.3119,4.4668,3.878,3.9585,1717176.44569037,6844
2021-08-25T00:00:00.0000000Z,3.9654,5.4299,3.9654,5.1005,3371544.11166534,16179
2021-08-26T00:00:00.0000000Z,5.099,5.1059,4.312,4.4425,2450132.63299628,10970
2021-08-27T00:00:00.0000000Z,4.4385,5.5271,4.2505,5.242,2523123.26774917,11710
2021-08-28T00:00:00.0000000Z,5.2406,5.6948,5.0209,5.6259,1288639.58980179,6665
2021-08-29T00:00:00.0000000Z,5.6216,6.1245,5.4013,5.8954,2753809.99162209,13215
2021-08-30T00:00:00.0000000Z,5.8917,6.003,5.2814,5.3906,2490726.34649232,9924
2021-08-31T00:00:00.0000000Z,5.3772,5.5924,5.0117,5.1665,1046970.23483238,6023
2021-09-01T00:00:00.0000000Z,5.1542,5.5098,5.0132,5.424,921105.35306956,3641
2021-09-02T00:00:00.0000000Z,5.4384,5.4384,5.1981,5.2962,359518.23886774,3006
2021-09-03T00:00:00.0000000Z,5.294,5.4789,5.1232,5.3048,453001.40135779,3467
2021-09-04T00:00:00.0000000Z,5.3041,5.5939,5.2487,5.4043,574439.63204932,3283
2021-09-05T00:00:00.0000000Z,5.4015,5.5966,5.2702,5.5647,633192.13813488,3253
2021-09-06T00:00:00.0000000Z,5.5657,5.7683,5.4096,5.5784,766275.64775654,4094
2021-09-07T00:00:00.0000000Z,5.589,5.7117,3.709,4.4148,2241942.81963691,11126
2021-09-08T00:00:00.0000000Z,4.417,4.5076,3.9046,4.3305,1032975.43155981,4704
2021-09-09T00:00:00.0000000Z,4.3385,5.7,4.2641,5.5864,2856222.36692205,13224
2021-09-10T00:00:00.0000000Z,5.5848,6.8642,5.3033,6.1831,7421367.88231683,34630
2021-09-11T00:00:00.0000000Z,6.1916,6.9457,6.0453,6.0993,2830001.30694142,13477
2021-09-12T00:00:00.0000000Z,6.1206,7.2394,5.9116,7.0295,1881930.89759952,10352
2021-09-13T00:00:00.0000000Z,7.0351,7.8855,6.2931,7.1745,4992038.37613682,26247
2021-09-14T00:00:00.0000000Z,7.1917,8.02,6.844,7.1059,3185975.93272909,13530
2021-09-15T00:00:00.0000000Z,7.1182,7.6383,6.732,6.9089,2452183.29833503,10442
2021-09-16T00:00:00.0000000Z,6.9145,7.0439,6.4137,6.957,1656713.8399884,6544
2021-09-17T00:00:00.0000000Z,6.9478,6.9478,6.0548,6.115,1360691.0566763,5768
2021-09-18T00:00:00.0000000Z,6.107,6.7329,5.9152,6.4225,1397496.83492185,6206
2021-09-19T00:00:00.0000000Z,6.435,6.929,6.1183,6.5085,1546950.38275553,6742
2021-09-20T00:00:00.0000000Z,6.5145,6.5478,5.0638,5.2667,3438068.14295064,13377
2021-09-21T00:00:00.0000000Z,5.2868,5.5157,4.47,4.6827,3062871.33044166,10417
2021-09-22T00:00:00.0000000Z,4.6832,5.62,4.5178,5.5803,2479738.33457524,7978
2021-09-23T00:00:00.0000000Z,5.6075,6.6086,5.5113,6.2019,2673007.8016195,11039
2021-09-24T00:00:00.0000000Z,6.2153,7.4175,5.789,7.011,5836380.8918461,21653
2021-09-25T00:00:00.0000000Z,7.0169,7.5,6.7725,6.8344,4094875.00900635,12713
2021-09-26T00:00:00.0000000Z,6.8189,7.0786,6.4264,6.5128,1883675.5174564,7449
2021-09-27T00:00:00.0000000Z,6.5206,6.6645,6.0219,6.0423,1125464.09885208,4495
2021-09-28T00:00:00.0000000Z,6.0308,6.274,5.3972,5.4669,3073272.84509929,8764
2021-09-29T00:00:00.0000000Z,5.4625,6.0743,5.3433,5.6398,1764396.57862075,7161
2021-09-30T00:00:00.0000000Z,5.6289,6.0809,5.5989,6.0809,1075965.11365252,5943
