ada_start_date,price_open,price_high,price_low,price_close,volume_traded,trades_count
2020-11-10T00:00:00.0000000Z,0.105477,0.109169,0.103726,0.105919,11591739.14960729,1455
2020-11-11T00:00:00.0000000Z,0.105866,0.109,0.10574,0.106046,14362244.35918717,1602
2020-11-12T00:00:00.0000000Z,0.106,0.106717,0.102807,0.10478,9096342.84983401,1314
2020-11-13T00:00:00.0000000Z,0.104764,0.107992,0.104382,0.106539,6132457.9582029,1093
2020-11-14T00:00:00.0000000Z,0.106577,0.107303,0.1017,0.104397,8831798.54842532,1366
2020-11-15T00:00:00.0000000Z,0.1041,0.105083,0.098558,0.100516,6981862.20720162,1156
2020-11-16T00:00:00.0000000Z,0.1005,0.105432,0.09955,0.1039,14255251.18839915,1671
2020-11-17T00:00:00.0000000Z,0.103697,0.11235,0.103697,0.109706,19183357.3730181,2911
2020-11-18T00:00:00.0000000Z,0.109644,0.11168,0.102235,0.106694,13740831.76402323,1925
2020-11-19T00:00:00.0000000Z,0.106823,0.1081,0.104532,0.10595,8769665.74760303,1484
2020-11-20T00:00:00.0000000Z,0.10595,0.119,0.105792,0.118538,34539820.04941499,4314
2020-11-21T00:00:00.0000000Z,0.118342,0.13478,0.116657,0.13379,38201366.48387092,6752
2020-11-22T00:00:00.0000000Z,0.133514,0.153669,0.12,0.146129,79955128.08300647,11756
2020-11-23T00:00:00.0000000Z,0.146133,0.161087,0.141,0.154502,65210549.88597165,9619
2020-11-24T00:00:00.0000000Z,0.155156,0.18346,0.13473,0.167378,98064895.16066474,13377
2020-11-25T00:00:00.0000000Z,0.167272,0.176,0.1475,0.155216,59022984.78136411,8256
2020-11-26T00:00:00.0000000Z,0.155102,0.160897,0.123,0.140736,70949657.89928676,11598
2020-11-27T00:00:00.0000000Z,0.140367,0.145881,0.131195,0.141822,21317733.54098134,4053
2020-11-28T00:00:00.0000000Z,0.141776,0.172261,0.139204,0.165275,44682989.78897354,7990
2020-11-29T00:00:00.0000000Z,0.164999,0.171259,0.157445,0.167087,15165732.68703539,4514
2020-11-30T00:00:00.0000000Z,0.166886,0.174066,0.160292,0.172279,35297485.28871404,7058
2020-12-01T00:00:00.0000000Z,0.17228,0.174304,0.143445,0.155525,41289107.9316331,6535
2020-12-02T00:00:00.0000000Z,0.155,0.159764,0.15111,0.158589,14294075.15792456,3915
2020-12-03T00:00:00.0000000Z,0.158709,0.168543,0.155988,0.164211,17261094.11892274,4080
2020-12-04T00:00:00.0000000Z,0.164211,0.164566,0.14612,0.147778,25616771.39876568,4437
2020-12-05T00:00:00.0000000Z,0.148001,0.161999,0.14605,0.160067,12094650.17793612,3142
2020-12-06T00:00:00.0000000Z,0.160124,0.162739,0.153487,0.158762,30755475.62646496,8455
2020-12-07T00:00:00.0000000Z,0.158762,0.159047,0.151541,0.153981,12837038.93985948,2255
2020-12-08T00:00:00.0000000Z,0.154128,0.154924,0.1377,0.141,20158886.98030873,3859
2020-12-09T00:00:00.0000000Z,0.140728,0.150187,0.130001,0.148118,30621382.95281702,5229
2020-12-10T00:00:00.0000000Z,0.148124,0.148598,0.139251,0.141806,12227644.04266756,2706
2020-12-11T00:00:00.0000000Z,0.14209,0.142617,0.1349,0.1392,14322160.01084374,2846
2020-12-12T00:00:00.0000000Z,0.139162,0.14752,0.138707,0.14414,17338918.01165667,2875
2020-12-13T00:00:00.0000000Z,0.144188,0.15682,0.143,0.153765,19662673.46195215,3981
2020-12-14T00:00:00.0000000Z,0.153988,0.15858,0.149757,0.15858,18746807.24327679,3562
2020-12-15T00:00:00.0000000Z,0.158619,0.160042,0.152613,0.153999,21040070.21991279,3896
2020-12-16T00:00:00.0000000Z,0.153999,0.168654,0.149402,0.168444,33427202.62295142,5336
2020-12-17T00:00:00.0000000Z,0.168379,0.17649,0.161,0.163492,46339785.0144848,7272
2020-12-18T00:00:00.0000000Z,0.163683,0.1658,0.1585,0.165283,7340670.33281078,1279
2020-12-19T00:00:00.0000000Z,0.1652,0.170904,0.163272,0.164523,19390365.25796286,2478
2020-12-20T00:00:00.0000000Z,0.163752,0.169099,0.1572,0.162371,17032494.94960351,3839
2020-12-21T00:00:00.0000000Z,0.162057,0.16604,0.146452,0.1528,22677453.44432229,4586
2020-12-22T00:00:00.0000000Z,0.152774,0.1745,0.149,0.156969,33067596.24660527,4157
2020-12-23T00:00:00.0000000Z,0.156796,0.158003,0.125675,0.13663,41199796.88418568,6527
2020-12-24T00:00:00.0000000Z,0.136514,0.154575,0.13152,0.153249,26872711.06563117,4465
2020-12-25T00:00:00.0000000Z,0.153262,0.166999,0.150278,0.15746,33389131.31072289,5425
2020-12-26T00:00:00.0000000Z,0.156979,0.162567,0.149002,0.158137,33972968.9647144,5306
2020-12-27T00:00:00.0000000Z,0.158138,0.16594,0.14904,0.15406,34270744.86667679,6956
2020-12-28T00:00:00.0000000Z,0.154378,0.18,0.152594,0.17605,50568236.5163322,10509
2020-12-29T00:00:00.0000000Z,0.17605,0.196849,0.173145,0.190482,100249370.60701302,18565
2020-12-30T00:00:00.0000000Z,0.1909,0.193312,0.175347,0.183967,44114536.20413379,7095
2020-12-31T00:00:00.0000000Z,0.184008,0.186319,0.1755,0.181689,35740330.17931042,4719
2021-01-01T00:00:00.0000000Z,0.181702,0.18497,0.15,0.17555,37659687.99173384,5394
2021-01-02T00:00:00.0000000Z,0.175445,0.18474,0.168805,0.177523,46789448.30972302,6906
2021-01-03T00:00:00.0000000Z,0.177498,0.21,0.173146,0.206796,60774738.49366095,11762
2021-01-04T00:00:00.0000000Z,0.206551,0.242435,0.19,0.2261,96971777.04882793,19378
2021-01-05T00:00:00.0000000Z,0.22575,0.265041,0.205755,0.259869,76821218.1144359,16074
2021-01-06T00:00:00.0000000Z,0.26,0.347344,0.254383,0.334207,125978744.26391564,28494
2021-01-07T00:00:00.0000000Z,0.334724,0.356369,0.25,0.299293,98756485.04759033,21582
2021-01-09T00:00:00.0000000Z,0.304499,0.339332,0.29655,0.331768,44259705.46624276,10422
2021-01-10T00:00:00.0000000Z,0.332377,0.341851,0.279467,0.30154,58257784.35872458,13101
2021-01-11T00:00:00.0000000Z,0.302257,0.303377,0.229,0.275419,95730797.0409778,18945
2021-01-12T00:00:00.0000000Z,0.276339,0.314971,0.263095,0.288926,64812008.78264045,13121
2021-01-13T00:00:00.0000000Z,0.288828,0.315841,0.270381,0.312503,45164198.48834043,9149
2021-01-14T00:00:00.0000000Z,0.312978,0.324492,0.2964,0.311178,47020773.66877539,11079
2021-01-15T00:00:00.0000000Z,0.311177,0.331081,0.277155,0.302767,66573805.2656011,13290
2021-01-16T00:00:00.0000000Z,0.302216,0.367178,0.3018,0.350409,86332261.45079829,18147
2021-01-17T00:00:00.0000000Z,0.350126,0.397681,0.341297,0.381833,96473516.5571982,20505
2021-01-18T00:00:00.0000000Z,0.382814,0.396918,0.363808,0.370589,43893163.25337028,10089
2021-01-19T00:00:00.0000000Z,0.371,0.384998,0.362625,0.368518,38791381.91135107,9212
2021-01-20T00:00:00.0000000Z,0.368019,0.377257,0.330301,0.375427,54024667.37088187,10982
2021-01-21T00:00:00.0000000Z,0.376,0.379446,0.3,0.308,61217668.31817176,13609
2021-01-22T00:00:00.0000000Z,0.30793,0.35975,0.278,0.349574,79972997.97479968,15994
2021-01-23T00:00:00.0000000Z,0.348822,0.357881,0.335731,0.34562,25295211.28231357,6602
2021-01-24T00:00:00.0000000Z,0.345809,0.369651,0.336359,0.353761,28758724.82210435,7386
2021-01-25T00:00:00.0000000Z,0.354089,0.364404,0.340546,0.343,29847929.56203178,7919
2021-01-26T00:00:00.0000000Z,0.343145,0.350684,0.324363,0.344232,24295157.57347716,6272
2021-01-27T00:00:00.0000000Z,0.344001,0.344473,0.304203,0.3125,33339635.19899541,8088
2021-01-28T00:00:00.0000000Z,0.3125,0.356723,0.305031,0.345002,34243642.87063143,8972
2021-01-29T00:00:00.0000000Z,0.345348,0.369285,0.331501,0.347549,34768234.94327174,9865
2021-01-30T00:00:00.0000000Z,0.347974,0.377,0.337392,0.364039,35374393.63964668,9109
2021-01-31T00:00:00.0000000Z,0.362194,0.376967,0.338108,0.345201,31359818.85905996,8138
2021-02-01T00:00:00.0000000Z,0.345201,0.425,0.333,0.408881,77683109.54585657,18888
2021-02-02T00:00:00.0000000Z,0.409445,0.456995,0.389257,0.42539,99308742.06876025,28054
2021-02-03T00:00:00.0000000Z,0.426621,0.45,0.416031,0.44265,43916496.62167976,13443
2021-02-04T00:00:00.0000000Z,0.44265,0.45,0.410537,0.440175,44957435.45835896,14276
2021-02-05T00:00:00.0000000Z,0.440186,0.562333,0.437,0.541,118068120.01483968,36299
2021-02-06T00:00:00.0000000Z,0.541,0.6689,0.5211,0.635,94283988.50814788,36181
2021-02-07T00:00:00.0000000Z,0.635,0.709874,0.5816,0.66356,131031153.12518027,45085
2021-02-08T00:00:00.0000000Z,0.66356,0.7265,0.631348,0.678177,100529705.2765614,35818
2021-02-09T00:00:00.0000000Z,0.677939,0.712869,0.66432,0.70669,57996723.31954529,23822
2021-02-10T00:00:00.0000000Z,0.70669,0.953482,0.70669,0.941623,150008459.49592048,66312
2021-02-11T00:00:00.0000000Z,0.941622,0.982,0.869,0.929935,105558795.08690886,55086
2021-02-12T00:00:00.0000000Z,0.931928,0.9481,0.865142,0.928184,79519369.67595002,38942
2021-02-13T00:00:00.0000000Z,0.927309,0.952956,0.785845,0.9137,60709880.67319473,29118
2021-02-14T00:00:00.0000000Z,0.913902,0.92,0.809,0.845862,50309650.07227127,24732
2021-02-15T00:00:00.0000000Z,0.845208,0.912753,0.686233,0.859795,98032603.21104994,44249
2021-02-16T00:00:00.0000000Z,0.86431,0.906017,0.834078,0.871539,46583770.41705485,21783
2021-02-17T00:00:00.0000000Z,0.871998,0.899502,0.821721,0.893023,42418531.0569776,21183
2021-02-18T00:00:00.0000000Z,0.892892,0.9599,0.892892,0.913916,58872423.13216138,27434
2021-02-19T00:00:00.0000000Z,0.914658,0.947241,0.877,0.926,53987567.43166554,25668
2021-02-20T00:00:00.0000000Z,0.926,1.198711,0.915,1.116133,175339219.19845724,79884
2021-02-21T00:00:00.0000000Z,1.11628,1.15243,1.07,1.10084,47621924.34725703,26202
2021-02-22T00:00:00.0000000Z,1.101587,1.147,0.156,1.098356,154998914.50303748,67563
2021-02-23T00:00:00.0000000Z,1.0998,1.14,0.815,0.96314,169903520.45443752,65280
2021-02-24T00:00:00.0000000Z,0.960989,1.07769,0.9,1.049579,83526301.57926872,34047
2021-02-25T00:00:00.0000000Z,1.049225,1.17622,1.015,1.072966,109325622.47639687,38543
2021-02-26T00:00:00.0000000Z,1.075448,1.2988,0.99112,1.242939,171827318.67638078,66056
2021-02-27T00:00:00.0000000Z,1.245074,1.485075,1.23,1.318693,162670580.88437244,79617
2021-02-28T00:00:00.0000000Z,1.318038,1.364496,1.16,1.315604,117584769.07938486,58731
2021-03-01T00:00:00.0000000Z,1.316434,1.354081,1.235006,1.296865,79728772.08082305,45398
2021-03-02T00:00:00.0000000Z,1.298353,1.301603,1.18,1.225994,76438599.93512613,38482
2021-03-03T00:00:00.0000000Z,1.225745,1.268576,1.210585,1.215688,42198065.00646035,24062
2021-03-04T00:00:00.0000000Z,1.215,1.231524,1.065398,1.112608,84991205.50880992,38148
2021-03-05T00:00:00.0000000Z,1.112606,1.2,1.033334,1.158052,82636360.99878451,38718
2021-03-06T00:00:00.0000000Z,1.160116,1.18283,1.0852,1.12848,40848332.51152918,19094
2021-03-07T00:00:00.0000000Z,1.129999,1.145733,1.106,1.132198,32261587.29130727,14851
2021-03-08T00:00:00.0000000Z,1.130669,1.179914,1.106004,1.118559,34768040.50744092,19494
2021-03-09T00:00:00.0000000Z,1.118219,1.221,1.102084,1.199001,50946883.18002814,27494
2021-03-10T00:00:00.0000000Z,1.199,1.208665,1.115,1.132359,31873540.20915468,19126
2021-03-11T00:00:00.0000000Z,1.133661,1.14043,1.11,1.125934,23895994.29844535,13077
2021-03-12T00:00:00.0000000Z,1.128001,1.129496,1.02,1.032901,56298963.10582204,24436
2021-03-13T00:00:00.0000000Z,1.032843,1.190484,0.983713,1.100964,61504851.12978575,31322
2021-03-14T00:00:00.0000000Z,1.100964,1.1032,1.05333,1.05333,26572159.39566924,15230
2021-03-15T00:00:00.0000000Z,1.053001,1.070178,1.0008,1.031434,38114827.94744397,19554
2021-03-16T00:00:00.0000000Z,1.03258,1.28,1.0,1.25,107807291.84278622,56102
2021-03-17T00:00:00.0000000Z,1.249999,1.431586,1.205,1.379147,88072906.54852632,52012
2021-03-18T00:00:00.0000000Z,1.379592,1.475999,1.2229,1.230974,129983338.3194659,75638
2021-03-19T00:00:00.0000000Z,1.230974,1.342379,1.181,1.294255,70532515.05769119,39977
2021-03-20T00:00:00.0000000Z,1.29443,1.309997,1.200002,1.200381,38033278.86312835,20966
2021-03-21T00:00:00.0000000Z,1.200321,1.24261,1.16,1.187002,28908167.36282582,15962
2021-03-22T00:00:00.0000000Z,1.187003,1.207442,1.065603,1.102438,51414529.0924743,24119
2021-03-23T00:00:00.0000000Z,1.102001,1.173907,1.081749,1.115531,32398598.46859354,17101
2021-03-24T00:00:00.0000000Z,1.115157,1.165284,1.031457,1.068706,37919521.63658747,19302
2021-03-25T00:00:00.0000000Z,1.068333,1.1523,1.046589,1.097074,35314313.57538164,19028
2021-03-26T00:00:00.0000000Z,1.097074,1.289712,1.096624,1.21494,50440262.31953575,25141
2021-03-27T00:00:00.0000000Z,1.215146,1.239999,1.155,1.176839,21300462.49750088,11933
2021-03-28T00:00:00.0000000Z,1.176948,1.219037,1.16789,1.189723,13035282.71092892,7968
2021-03-29T00:00:00.0000000Z,1.189941,1.229677,1.179,1.202624,18322329.21010975,10084
2021-03-30T00:00:00.0000000Z,1.203125,1.237438,1.1896,1.213216,17843465.36549316,9654
2021-03-31T00:00:00.0000000Z,1.212432,1.212705,1.155146,1.19237,20560021.2140664,12740
2021-04-01T00:00:00.0000000Z,1.192458,1.206645,1.173257,1.184226,17420684.62304222,10766
2021-04-02T00:00:00.0000000Z,1.184823,1.243427,1.18,1.19136,22023852.22358961,13020
2021-04-03T00:00:00.0000000Z,1.191,1.24,1.158626,1.163258,23178261.65658867,15449
2021-04-04T00:00:00.0000000Z,1.163258,1.193272,1.151841,1.181986,11209150.43526612,8034
2021-04-05T00:00:00.0000000Z,1.183842,1.225866,1.1641,1.211715,20380406.90185174,13454
2021-04-06T00:00:00.0000000Z,1.211627,1.342316,1.18,1.252338,43558468.05238776,30040
2021-04-07T00:00:00.0000000Z,1.253499,1.289413,1.160652,1.173699,27015414.30494951,17826
2021-04-08T00:00:00.0000000Z,1.173249,1.22422,1.17046,1.219051,12897916.02502918,9506
2021-04-09T00:00:00.0000000Z,1.219859,1.228465,1.192084,1.202323,9045319.59986343,6943
2021-04-10T00:00:00.0000000Z,1.202735,1.212856,1.194834,1.212856,2419431.38011756,1389
2021-04-11T00:00:00.0000000Z,1.217975,1.2888,1.198371,1.2625,25954971.44168712,17182
2021-04-12T00:00:00.0000000Z,1.2625,1.345999,1.2625,1.322482,32389522.08274747,22963
2021-04-13T00:00:00.0000000Z,1.315101,1.436869,1.283,1.411476,45067134.99288938,33138
2021-04-14T00:00:00.0000000Z,1.413248,1.558393,1.35,1.446804,73279722.98936959,49095
2021-04-15T00:00:00.0000000Z,1.45658,1.4933,1.41115,1.49,25929134.81704713,18819
2021-04-16T00:00:00.0000000Z,1.482272,1.519999,1.302,1.412926,49793065.63368193,32612
2021-04-17T00:00:00.0000000Z,1.412347,1.45931,1.359977,1.372031,20258321.04448266,15248
2021-04-19T00:00:00.0000000Z,1.279499,1.325,1.222,1.222,12035745.42212961,7799
2021-04-20T00:00:00.0000000Z,1.195894,1.28,1.121631,1.269851,56489182.41276988,28220
2021-04-21T00:00:00.0000000Z,1.27,1.288558,1.198667,1.20412,25578086.22213506,14472
2021-04-22T00:00:00.0000000Z,1.205352,1.2807,1.11413,1.145205,40087784.91174168,21614
2021-04-23T00:00:00.0000000Z,1.145,1.164723,0.92607,1.098799,52255335.02651456,28818
2021-04-24T00:00:00.0000000Z,1.159961,1.159961,1.128621,1.132625,421435.17915669,249
2021-04-25T00:00:00.0000000Z,1.104847,1.146999,1.01995,1.092,26866362.67618264,13102
2021-04-26T00:00:00.0000000Z,1.091881,1.253706,1.081874,1.238361,33959989.18830039,19458
2021-04-27T00:00:00.0000000Z,1.235249,1.334991,1.226466,1.308989,26751172.95930277,16696
2021-04-28T00:00:00.0000000Z,1.307579,1.351652,1.2351,1.339299,26517249.70959706,16681
2021-04-29T00:00:00.0000000Z,1.339299,1.41,1.267658,1.307841,39210338.18179109,21705
2021-04-30T00:00:00.0000000Z,1.306762,1.373046,1.287936,1.354226,21143629.88291791,13444
2021-05-01T00:00:00.0000000Z,1.354038,1.369589,1.316001,1.353501,12988732.12223544,10251
2021-05-02T00:00:00.0000000Z,1.3535,1.356475,1.295265,1.327791,14171282.84625235,10165
2021-05-03T00:00:00.0000000Z,1.327791,1.38,1.323373,1.362767,18744204.9787914,13346
2021-05-04T00:00:00.0000000Z,1.363632,1.367526,1.25766,1.272678,30191059.89917947,21267
2021-05-05T00:00:00.0000000Z,1.271645,1.495085,1.261608,1.479527,58318237.89288033,34077
2021-05-06T00:00:00.0000000Z,1.481181,1.7,1.426978,1.648736,86190152.78431004,55884
2021-05-07T00:00:00.0000000Z,1.648736,1.748,1.53,1.655011,55897420.92869486,37283
2021-05-08T00:00:00.0000000Z,1.655158,1.655939,1.563307,1.6235,27446087.57524417,17622
2021-05-09T00:00:00.0000000Z,1.622418,1.833,1.575,1.769101,57416765.55665245,40483
2021-05-10T00:00:00.0000000Z,1.769647,1.825,1.55,1.645702,47304461.36074666,34545
2021-05-11T00:00:00.0000000Z,1.644315,1.78,1.5987,1.765163,32102015.97695241,24787
2021-05-12T00:00:00.0000000Z,1.765871,1.82278,1.55,1.565,54990980.57970996,36234
2021-05-13T00:00:00.0000000Z,1.56,1.9707,1.5,1.928757,104325699.7689248,71702
2021-05-14T00:00:00.0000000Z,1.929755,2.04438,1.816,2.008375,43197358.17412461,35255
2021-05-15T00:00:00.0000000Z,2.009698,2.38064,1.967488,2.173633,88450108.42558917,70066
2021-05-16T00:00:00.0000000Z,2.17522,2.465208,2.011,2.3062,88968950.56047127,67663
2021-05-17T00:00:00.0000000Z,2.307184,2.331235,1.777,2.031234,93696859.74410468,62336
2021-05-18T00:00:00.0000000Z,2.031234,2.15,1.965201,2.005466,47400432.12927689,32105
2021-05-19T00:00:00.0000000Z,2.005959,2.029,0.95,1.470524,196288920.44187808,115617
2021-05-20T00:00:00.0000000Z,1.470505,1.95,1.350312,1.800893,99700208.00876151,62340
2021-05-21T00:00:00.0000000Z,1.802698,1.87,1.323284,1.550342,94677988.60084684,54335
2021-05-22T00:00:00.0000000Z,1.55059,1.601715,1.37,1.463598,51857003.14544977,29762
2021-05-23T00:00:00.0000000Z,1.464283,1.54089,1.054,1.313675,111292802.17156917,62212
2021-05-24T00:00:00.0000000Z,1.314943,1.599438,1.255655,1.550214,74740749.62002882,40464
2021-05-25T00:00:00.0000000Z,1.550544,1.6487,1.439058,1.554611,57439993.04488151,35320
2021-05-26T00:00:00.0000000Z,1.554611,1.8318,1.554611,1.78193,85337247.08501117,49239
2021-05-27T00:00:00.0000000Z,1.78193,1.788563,1.6111,1.655785,36094444.312268,24618
2021-05-28T00:00:00.0000000Z,1.656741,1.679508,1.45,1.512466,51618661.12480293,32079
2021-05-29T00:00:00.0000000Z,1.513,1.560399,1.335021,1.403867,40715474.61782863,24155
2021-05-30T00:00:00.0000000Z,1.404585,1.7,1.349433,1.575845,45193208.05654259,32203
2021-05-31T00:00:00.0000000Z,1.575172,1.74991,1.525668,1.74,40063082.36787574,25425
2021-06-01T00:00:00.0000000Z,1.74,1.778605,1.65555,1.734232,41787090.2282173,26732
2021-06-02T00:00:00.0000000Z,1.735786,1.803908,1.718378,1.754079,33044878.75154583,21967
2021-06-03T00:00:00.0000000Z,1.753884,1.889793,1.711004,1.844639,32017146.32858838,22187
2021-06-04T00:00:00.0000000Z,1.844639,1.847243,1.607701,1.707847,49398132.85870733,30491
2021-06-05T00:00:00.0000000Z,1.708956,1.7822,1.606435,1.656987,29060468.32457174,17050
2021-06-06T00:00:00.0000000Z,1.655,1.707452,1.647875,1.677341,13580511.56920049,8731
2021-06-07T00:00:00.0000000Z,1.676311,1.75,1.55,1.563884,40353703.73619381,22815
2021-06-08T00:00:00.0000000Z,1.562821,1.601834,1.4,1.584974,68461459.21627979,35551
2021-06-09T00:00:00.0000000Z,1.584494,1.633411,1.485,1.627284,41726389.43840847,23233
2021-06-10T00:00:00.0000000Z,1.627389,1.636119,1.510669,1.532428,24802051.25293801,15921
2021-06-11T00:00:00.0000000Z,1.532428,1.547119,1.42,1.437164,27731595.09805993,16185
2021-06-12T00:00:00.0000000Z,1.434,1.493,1.358036,1.476288,26563359.22289702,17297
2021-06-13T00:00:00.0000000Z,1.47807,1.58,1.402284,1.558992,32809661.82795739,18688
2021-06-14T00:00:00.0000000Z,1.559213,1.594,1.50778,1.578,28561774.3007277,16184
2021-06-15T00:00:00.0000000Z,1.578001,1.610926,1.54357,1.556835,16228681.81414032,10405
2021-06-16T00:00:00.0000000Z,1.556001,1.574085,1.47451,1.483493,14467748.24589372,9372
2021-06-17T00:00:00.0000000Z,1.483657,1.5388,1.4577,1.480814,15190443.65105379,9933
2021-06-18T00:00:00.0000000Z,1.482308,1.491831,1.3756,1.415486,18125350.67597627,12388
2021-06-19T00:00:00.0000000Z,1.414904,1.439673,1.384,1.384438,15849813.1018228,8990
2021-06-20T00:00:00.0000000Z,1.385439,1.457799,1.3,1.425618,24625086.64233509,14776
2021-06-21T00:00:00.0000000Z,1.427186,1.435508,1.168154,1.174492,44553960.74374929,28186
2021-06-22T00:00:00.0000000Z,1.174225,1.262971,1.000004,1.154341,83563709.88964546,41151
2021-06-23T00:00:00.0000000Z,1.151403,1.31,1.125291,1.250003,41195510.34618709,19455
2021-06-24T00:00:00.0000000Z,1.2501,1.399,1.200981,1.358665,28975550.99971311,16165
2021-06-25T00:00:00.0000000Z,1.359844,1.395,1.243838,1.254708,25970928.77309006,17712
2021-06-26T00:00:00.0000000Z,1.252974,1.290689,1.198611,1.251661,18057986.70426529,11020
2021-06-27T00:00:00.0000000Z,1.251493,1.348425,1.24213,1.336381,12430259.14811893,8805
2021-06-28T00:00:00.0000000Z,1.337807,1.349186,1.305474,1.326,14834140.48350154,9577
2021-06-29T00:00:00.0000000Z,1.326218,1.42,1.320658,1.371268,17811573.9818926,12110
2021-06-30T00:00:00.0000000Z,1.372703,1.399448,1.2855,1.384683,25771727.97845878,16059
2021-07-01T00:00:00.0000000Z,1.384918,1.385796,1.303601,1.336065,14736657.48341724,9467
2021-07-02T00:00:00.0000000Z,1.331289,1.3949,1.285782,1.394795,14557862.48553525,10141
2021-07-03T00:00:00.0000000Z,1.394859,1.442784,1.359152,1.40437,10734053.99976518,7725
2021-07-04T00:00:00.0000000Z,1.403381,1.494922,1.383654,1.461191,8807252.13086798,8026
2021-07-05T00:00:00.0000000Z,1.461225,1.461225,1.377543,1.404062,13184590.12883989,9825
2021-07-06T00:00:00.0000000Z,1.404608,1.456863,1.391,1.417065,10849105.02450641,8424
2021-07-07T00:00:00.0000000Z,1.417065,1.44,1.400631,1.402358,9405411.99256958,6644
2021-07-08T00:00:00.0000000Z,1.403604,1.405155,1.32,1.32876,13531569.99115914,9364
2021-07-09T00:00:00.0000000Z,1.328529,1.373432,1.286019,1.349052,13618007.2354585,8896
