usdt_start_date,price_open,price_high,price_low,price_close,volume_traded,trades_count
2021-07-07T00:00:00.0000000Z,1.0,1.0009,0.9996,1.0003,108050236.48361287,39370
2021-07-08T00:00:00.0000000Z,1.0003,1.0005,0.998,1.0,254221841.40155107,81034
2021-07-09T00:00:00.0000000Z,1.0,1.0002,0.9995,0.9999,214721381.61732504,92133
2021-07-10T00:00:00.0000000Z,0.9999,1.0,0.9997,1.0,48063648.63671011,35647
2021-07-11T00:00:00.0000000Z,0.9999,1.0001,0.9997,0.9999,22332703.66479475,22322
2021-07-12T00:00:00.0000000Z,1.0,1.0001,0.9997,1.0,85272078.33226217,37962
2021-07-13T00:00:00.0000000Z,1.0,1.0002,0.9997,1.0,87928920.14995858,36043
2021-07-14T00:00:00.0000000Z,1.0,1.0004,0.9999,1.0,115785971.98978229,62611
2021-07-15T00:00:00.0000000Z,1.0001,1.0003,0.9996,0.9999,134337427.61466,56777
2021-07-16T00:00:00.0000000Z,0.9999,1.0004,0.9999,1.0003,97271808.13652284,46104
2021-07-17T00:00:00.0000000Z,1.0003,1.0005,1.0001,1.0002,56356533.06270713,14735
2021-07-18T00:00:00.0000000Z,1.0002,1.0004,1.0001,1.0002,43232374.12703989,8853
2021-07-19T00:00:00.0000000Z,1.0001,1.0002,0.9996,1.0,184845264.17798448,30771
2021-07-20T00:00:00.0000000Z,1.0,1.0003,0.9998,1.0001,179270997.59523585,52520
2021-07-21T00:00:00.0000000Z,1.0002,1.0003,0.9999,1.0,126363293.1250113,45840
2021-07-22T00:00:00.0000000Z,1.0,1.0003,0.9999,1.0001,119750253.14924675,36963
2021-07-23T00:00:00.0000000Z,1.0002,1.0004,1.0,1.0003,80657703.92518911,10682
2021-07-24T00:00:00.0000000Z,1.0002,1.0009,1.0002,1.0005,42721764.09090406,7604
2021-07-25T00:00:00.0000000Z,1.0006,1.0009,1.0004,1.0007,23001371.69508998,6902
2021-07-26T00:00:00.0000000Z,1.0007,1.0008,0.9995,1.0003,191528018.91955602,66473
2021-07-27T00:00:00.0000000Z,1.0002,1.0006,1.0,1.0003,122066141.712441,43156
2021-07-28T00:00:00.0000000Z,1.0003,1.0006,1.0001,1.0003,118424737.7751716,44214
2021-07-29T00:00:00.0000000Z,1.0002,1.0004,1.0001,1.0002,64573442.17181446,32799
2021-07-30T00:00:00.0000000Z,1.0003,1.0007,1.0002,1.0005,81028054.45524886,44045
2021-07-31T00:00:00.0000000Z,1.0006,1.0008,1.0002,1.0007,55160405.26976923,30840
2021-08-01T00:00:00.0000000Z,1.0008,1.0008,1.0002,1.0003,75037161.06528582,36697
2021-08-02T00:00:00.0000000Z,1.0003,1.0004,0.9999,1.0002,159426429.684352,43539
2021-08-03T00:00:00.0000000Z,1.0002,1.0003,0.9998,1.0,106703859.30506814,42188
2021-08-04T00:00:00.0000000Z,0.9999,1.0001,0.9997,1.0,128930446.66483283,46326
2021-08-05T00:00:00.0000000Z,0.9999,1.0007,0.9996,1.0004,186155258.0539014,49869
2021-08-06T00:00:00.0000000Z,1.0005,1.0006,1.0001,1.0004,115026850.46773076,44956
2021-08-07T00:00:00.0000000Z,1.0005,1.001,1.0003,1.0008,102274418.91746639,44619
2021-08-08T00:00:00.0000000Z,1.0008,1.001,1.0004,1.0006,147182782.0756753,40111
2021-08-09T00:00:00.0000000Z,1.0006,1.0008,0.9999,1.0002,256319165.68862242,74783
2021-08-10T00:00:00.0000000Z,1.0002,1.0007,1.0,1.0003,155991552.1602167,48841
2021-08-11T00:00:00.0000000Z,1.0003,1.0007,1.0001,1.0005,186351853.87026334,51605
2021-08-12T00:00:00.0000000Z,1.0005,1.0007,1.0001,1.0004,145317897.86540914,69898
2021-08-13T00:00:00.0000000Z,1.0004,1.0008,1.0001,1.0004,140175971.4343871,63551
2021-08-14T00:00:00.0000000Z,1.0004,1.0009,1.0002,1.0007,102408970.35039917,48902
2021-08-15T00:00:00.0000000Z,1.0007,1.0009,1.0005,1.0008,79353119.79703817,47215
2021-08-16T00:00:00.0000000Z,1.0007,1.0008,1.0001,1.0003,138059802.59472758,51198
2021-08-17T00:00:00.0000000Z,1.0003,1.0004,0.9998,1.0,154926622.26037827,63929
2021-08-18T00:00:00.0000000Z,1.0,1.0005,0.9998,1.0003,167943254.78025693,91678
2021-08-19T00:00:00.0000000Z,1.0003,1.0003,0.9998,1.0,126532122.62095013,66134
2021-08-20T00:00:00.0000000Z,1.0001,1.0006,0.9999,1.0005,165029525.48400134,59213
2021-08-21T00:00:00.0000000Z,1.0005,1.001,1.0003,1.0007,93402949.79772711,26190
2021-08-22T00:00:00.0000000Z,1.0007,1.0009,1.0004,1.0007,90353364.29730684,31067
2021-08-23T00:00:00.0000000Z,1.0008,1.0009,1.0001,1.0003,186849157.93141124,54054
2021-08-24T00:00:00.0000000Z,1.0003,1.0005,0.9999,1.0002,181420250.16312745,53024
2021-08-25T00:00:00.0000000Z,1.0002,1.0004,0.9999,1.0002,164844183.73648733,59342
2021-08-26T00:00:00.0000000Z,1.0002,1.0004,1.0,1.0003,135998639.04609945,67130
2021-08-27T00:00:00.0000000Z,1.0003,1.0008,1.0,1.0007,133429327.4688114,53242
2021-08-28T00:00:00.0000000Z,1.0006,1.0007,1.0004,1.0007,34746487.88890729,16132
2021-08-29T00:00:00.0000000Z,1.0006,1.0008,1.0005,1.0007,44614960.90301479,28457
2021-08-30T00:00:00.0000000Z,1.0007,1.0008,1.0003,1.0003,140994456.80080283,45709
2021-08-31T00:00:00.0000000Z,1.0003,1.0005,1.0001,1.0003,180031660.97115752,64162
2021-09-01T00:00:00.0000000Z,1.0003,1.0007,1.0001,1.0005,153420709.53875974,49381
2021-09-02T00:00:00.0000000Z,1.0004,1.0007,1.0002,1.0004,97123922.53881238,28370
2021-09-03T00:00:00.0000000Z,1.0004,1.0007,1.0,1.0003,118859137.20792289,51219
2021-09-04T00:00:00.0000000Z,1.0004,1.0006,1.0002,1.0006,41925401.67144034,22300
2021-09-05T00:00:00.0000000Z,1.0005,1.0007,1.0004,1.0006,70763161.4945678,41471
2021-09-06T00:00:00.0000000Z,1.0005,1.0007,1.0001,1.0005,134083490.76164533,48848
2021-09-07T00:00:00.0000000Z,1.0004,1.0018,0.9999,1.0004,267982310.84772846,88889
2021-09-08T00:00:00.0000000Z,1.0004,1.0006,0.9999,1.0002,194929850.89427963,91424
2021-09-09T00:00:00.0000000Z,1.0002,1.0005,0.9998,1.0002,188370059.67061493,75390
2021-09-10T00:00:00.0000000Z,1.0002,1.0002,0.9998,1.0,183653198.00867033,64308
2021-09-11T00:00:00.0000000Z,1.0,1.0002,0.9999,1.0002,88429388.94041723,53745
2021-09-12T00:00:00.0000000Z,1.0001,1.0003,1.0,1.0001,55027652.72903826,45280
2021-09-13T00:00:00.0000000Z,1.0001,1.0005,0.9999,1.0004,149388248.49357986,76161
2021-09-14T00:00:00.0000000Z,1.0004,1.0004,1.0001,1.0003,115826101.29115093,59833
2021-09-15T00:00:00.0000000Z,1.0002,1.0006,1.0001,1.0004,137974365.34934774,40832
2021-09-16T00:00:00.0000000Z,1.0004,1.0005,0.9999,1.0002,119519721.95772482,34875
2021-09-17T00:00:00.0000000Z,1.0002,1.0004,0.9999,1.0001,84535522.98568141,22513
2021-09-18T00:00:00.0000000Z,1.0001,1.0003,0.9999,1.0001,29067561.50004415,10205
2021-09-19T00:00:00.0000000Z,1.0002,1.0003,1.0001,1.0001,23162305.90820513,8818
2021-09-20T00:00:00.0000000Z,1.0001,1.0003,0.9996,0.9997,206833998.29889616,58439
2021-09-21T00:00:00.0000000Z,0.9997,1.0001,0.9995,0.9998,195528227.90031514,61375
2021-09-22T00:00:00.0000000Z,0.9998,1.0006,0.9998,1.0004,174897092.95753685,48576
2021-09-23T00:00:00.0000000Z,1.0004,1.0007,1.0003,1.0005,101747341.37623812,28987
2021-09-24T00:00:00.0000000Z,1.0005,1.0009,1.0002,1.0007,250483137.21307603,67131
2021-09-25T00:00:00.0000000Z,1.0007,1.0008,1.0004,1.0005,49725203.58766492,21730
2021-09-26T00:00:00.0000000Z,1.0005,1.0007,1.0003,1.0004,44179311.93503113,18951
2021-09-27T00:00:00.0000000Z,1.0005,1.0005,1.0001,1.0003,95494926.02269857,19963
2021-09-28T00:00:00.0000000Z,1.0003,1.0005,0.9996,1.0002,122059382.58205809,29224
2021-09-29T00:00:00.0000000Z,1.0002,1.0002,0.9997,0.9999,131155826.86674155,33543
2021-09-30T00:00:00.0000000Z,0.9999,1.0002,0.9998,1.0002,103540769.2820349,28521
